module_genes	seed	edges	module_score	m_gwas	m_scrnaseq	module_score_z	z_gwas	z_scrnaseq	cell_type
ARL15:CNNM2:LONRF2	OTUD5	26897:26903	4.008662132833929	1.9897075111848743	2.089563392391904	-0.9628849756496545	-1.2254320425916236	-0.9098188366206668	Ex4
MKLN1:RMND5A:SECISBP2L	RMND5A	213493:174293	3.436259084564398	1.7043908896783808	1.7982042777757568	-1.561178414998783	-1.7254572791618659	-1.3821802163363004	Ex4
ANK3:EHBP1:FOXP1:SOX5:TCF4	PLGRKT	102577:121145:19468:224428	8.731864933589405	4.639223447310314	4.319043147486705	1.8283606645893702	1.7058852423761808	1.112557205710075	Ex4
CACNA1C:KLC1:NIN:RBFOX1:SLC8A1:TNRC6B:YWHAE	GREB1	157734:183156:157755:222168:46973:157772:183149	9.970377683733066	5.06044810652565	4.972276393439481	1.5296510850194949	1.062588252348529	1.0204191655770751	Ex4
ANKS1B:FOXP1:MACF1:NRXN1:TCF4	ZBTB38	165216:20084:165239:121145	9.914815712916543	4.888959583162639	5.356353629176577	3.039809382042353	2.150903000315671	2.855556271707908	Ex4
CACNA1C:CACNB2:FOXP1:PRKCB:SNAP25:TCF4	NHS	47792:46977:46866:47767:121145:204120:46956	10.81597352123532	5.403789077716324	5.43245264950089	3.2321194297800213	2.341094630668883	2.4372082186050044	Ex4
ANKS1B:FOXP1:MACF1:NRXN1:SATB2:TCF4	GTF2F2	165216:20084:121140:165239:121145	10.922942154704785	5.430412183531883	5.642495576560466	3.3468486821188335	2.3885727874667486	2.8158019263997542	Ex4
GPC5:HS6ST3:NDST3	GPC5	131923:144197:131918	3.450519113823741	2.293815356687773	1.6277108036020895	-1.546273389638446	-0.6924746684731559	-1.658590078438215	Ex4
AGBL4:CACNA1C:GRIN2A:NRXN1:SLC8A1:SYT1	P2RY14	185766:46985:133915:46923:10972:133902:46973	9.39548754520269	4.447507789584912	6.156225963601846	1.708576605102246	0.6357161051388363	3.7417797479793484	Ex4
ANKS1B:ERBB4:MAGI2:PTPRR:TBC1D5	TMEM230	208406:20071:109146:109054	8.17453769842054	4.063351113025856	4.226671631550025	1.2576071082740548	0.67970849711657	0.9573447897127467	Ex4
ANKS1B:FOXP1:PCDH7:SATB2:TCF4	SUSD4	20084:121140:121145:191944	10.036779096499535	5.353557480384908	4.960883822440468	3.1647109309486257	2.9787940616537676	2.191045967475327	Ex4
CAMKV:GPC6:HS6ST3:NDST3:NRXN3	B3GAT1	51188:131943:51174:144197:131934	5.8736500061934995	2.8689050931487827	3.3326912485477993	-1.098710240227358	-1.4487367434222778	-0.5448158459869967	Ex4
DNAJB14:HSPA9:RC3H1:SPATS2L	DNAJB14	93434:146892:212140	4.375240088452954	3.562127399770141	1.9517918651783401	-1.6158933060782361	0.5730136917805511	-1.98037775857955	Ex4
CKB:GIGYF2:HSPA9:OTUB1	PDCD5	146865:126954:68670	4.193420159477984	4.1797947767652275	1.739309248872989	-1.7989047603886759	1.6352983886056605	-2.323611918774596	Ex4
CACNB2:MEF2C:RBFOX1:RORA	HPCA	47778:172709:211530	8.558006614469031	4.169454741803527	4.917499137469524	2.594284254119849	1.6175152559463193	2.8102825913776113	Ex4
BRINP1:CD47:DAAM1:HSP90B1:SIRPA	POLK	84242:44709:145433:57725	5.719514102439225	2.9685757703067623	2.841086710704394	-1.2565593630985419	-1.2711284004014534	-1.3708619193915963	Ex4
GPM6A:KLC1:MAPT:RBFOX1	ABCF2	157731:132119:157755	8.379022589877092	4.166220653382659	4.325259101935619	2.414127288799422	1.6119531641706764	1.8536066299980585	Ex4
ARPP19:FAF1:FBXL17:PJA2:RAD23A:SERF2	TIPIN	113987:28164:116041:113978:210030	5.761513426882632	2.7497522979031968	3.644306402425213	-2.1890438476491227	-2.391966014180045	-0.7858515970089235	Ex4
AKT3:FOXP1:IL1RAPL1:NTRK3:PRKCB:PTPRD:TCF4	CSNK1E	15442:15396:149622:186453:121145:204120	10.775462976788624	5.256170986895801	6.154522283873448	2.3622403745183873	1.4067749291269271	3.092335023190279	Ex4
DLG1:FOXP1:NRGN:PRKCB:SLC8A1:TCF4	GUCY1A2	185680:91702:121145:204120:91775	10.712088516489219	5.345571460192439	5.417084198483868	3.120697524711596	2.2372725900570094	2.4095072198851275	Ex4
CNTN4:GAS7:SFPQ	WBP4	71596:125052	5.2554164645242425	3.09163260993341	2.548111392884724	0.3402613639540148	0.7057220390568723	-0.16640510657829308	Ex4
CACNA1C:GRIN2A:NALCN:PRKCB:SLC8A1	NALCN	133826:133846:46923:46956:133902:46973:178621	8.422023206140674	4.123382627705094	4.721750700002838	1.5110546786677201	0.7866817630281686	1.7892291378806666	Ex4
ATP2B2:CACNA1C:PRKCB	ATP2B2	34257:34340:46956	6.961652200395167	3.4416953553152063	3.708896795081555	2.12367193425189	1.319216640772452	1.71549996049962	Ex4
ANK3:CNOT7:CPEB3:RC3H1:SPATS2L:SRPK2	CPEB3	71345:71312:212148:19471:212140	7.134104066858688	4.2669094309254625	3.4469754874732863	-0.7168711855887412	0.3136471005203177	-1.1415324275897611	Ex4
BIN1:CACNA1C:PDE4D:PRKCB	ZNF518A	41985:42035:46956	7.127958657929288	3.502782810059905	3.9206587796890675	1.1548647265935812	0.4709509119794906	1.2000348026379728	Ex4
ABCC5:DPYD	ABCC5	2074	3.556231132471064	2.3103534817180535	1.6867979767571013	Ex4
CLIP1:GRAMD1B:STMN4:TRAPPC9:TUBB	TRAPPC8	226646:132484:69258:226652	4.729477608460465	3.1347145083066197	2.23263185880627	-2.2704463834396775	-0.9750771764195445	-2.3932522810821197	Ex4
CAMKV:GPC6:HS6ST3:NRXN3	B3GAT2	51188:51174:131934	5.253752469437416	2.5009762826837303	3.360674930163616	-0.7316237467395195	-1.2519889466682181	0.2954639268800898	Ex4
CACNB2:CUTA:FOXP1:RBFOX1:RORA:TCF4	ZER1	47778:121145:211530:82570:82573	10.156569838314457	5.858186448520572	4.944474971349515	2.5248757352762037	3.151441468826809	1.5576485920149536	Ex4
ANK3:ANKS1B:FOXP1:PPP2R2B:SATB2:SOX5:TCF4	LCMT1	20084:216775:121140:121145:19468:202540:224428	11.122010152674873	5.537950067933105	5.695379512682493	2.7206265845731132	1.9022949485773024	2.2876756911203526	Ex4
AGBL4:DST:NRXN1:PACSIN1:SYT1	GLRA2	185766:190375:96010:10972	7.2328319648947215	3.3515569709697495	5.160127429176931	0.29321516311901114	-0.5886743587773036	2.5258362029715897	Ex4
EIF4G3:NMD3:PUS7	PUS7	104433:183478	3.538591223264714	2.2024689625991414	1.694974814323658	-1.45421768618356	-0.852561739716452	-1.5495393595289861	Ex4
ANK3:ELAVL2:SOX5	CDC40	105578:19468	5.5284276792162474	2.7679859920984584	2.763566640559461	0.6256211626356767	0.1385224283451025	0.18289832328932404	Ex4
ANK3:HP1BP3:MACF1:SRPK2:TRA2A	TPBG	165235:225285:19471:143581	7.216878661919117	3.5720626621193676	3.820458094335638	0.27687753625686257	-0.19574384452314286	0.2747817302834145	Ex4
ANK3:FOXP1:SOX5:TCF4:ZNF385B	ZNF385B	121145:224459:19468:224428	8.995991522481651	4.673212842343743	4.467933262842418	2.0988502089986016	1.7664527061910298	1.3627381655886872	Ex4
DLG4:FOXP1:NRGN:NRXN1:PRKCB:SYT1:TCF4	DLG4	185680:185766:121145:92235:92314:204120	10.79434981889456	5.342180260826284	5.717707211185777	2.3817724447046125	1.558025749216384	2.3268055480877385	Ex4
CNTN1:CNTNAP2:FOXP1:MACF1:RTN1:RTN4:SATB2:TCF4	KCNAB1	215794:121140:165239:121145:71528:71549:71661	10.097356233156093	4.828848268649915	6.3299403650712	Ex4
FOXP1:GRIN2A:NRGN:PRKCB:TCF4	TMEM131	185680:133846:121145:204120	9.91253163306722	4.948362869057151	5.002327569970851	3.0374702774469813	2.256756792810668	2.2606841467013084	Ex4
ANK3:FEZ1:FEZ2	FEZ2	117489:19439	4.6406038101016085	2.2722130233398783	2.600584447613477	-0.3023599125781788	-0.7303333525754575	-0.0813339923204723	Ex4
CACNA1C:HCN1:KCNQ5:SLC8A1	TMEM241	155826:137886:46973	8.671145066575441	4.314868080941558	4.45624692494511	2.7081641394281126	1.8676019055473696	2.0651980354889923	Ex4
ANKS1B:ERBB4:MAGI2:NRXN1:PTPRT	PTPRT	20071:185758:109148:109054	8.154206227607391	3.903068539937374	5.091450944769809	1.2367858410912123	0.39409267676613724	2.410438691531601	Ex4
AGBL4:CACNG3:NRXN1:PRKCB:SYT1	RNF130	48212:185766:10972:48188	7.509328572765228	3.4827076199592404	5.339743897720156	0.5763727271009644	-0.35497022314462634	2.8276468396467833	Ex4
ATF6B:NIN:PPP1R9A:RAB2A:RAB6B:TARBP1	PPP1R9A	183136:209627:31018:209288:31020	6.46547296810344	3.65414345570919	3.1604344782724474	-1.4340117487853854	-0.7791254427459529	-1.6580107714562284	Ex4
CACNB2:CLIP1:RBFOX1:RORA	CADPS	69248:47778:211530	8.460302094417552	4.226290452805877	4.25265224034428	2.495939444460473	1.715263183519724	1.736321011080001	Ex4
ANKS1B:CUL3:FBXL17:FOXP1:MACF1:SATB2:TCF4	SLC25A22	20084:121140:165239:81687:121145:81816	10.383004948691049	5.5079046784658745	5.137216438447953	1.9563748673598218	1.8494589044025929	1.3094807707589258	Ex4
DGKI:GRIN2A:PLCL1:PRKCB:SLC8A1	GARNL3	197792:133846:89271:133902	8.381638170291215	4.120470085701777	4.600843101702781	1.4696967449826448	0.781491753549577	1.5860673703781116	Ex4
ANKS1B:FOXP1:PRKCB:SDCCAG8:SRSF2:TCF4	SCARA3	225570:20084:217365:121145:204120	10.071027887156218	5.278868972195997	4.993760821610664	2.4331276799662382	2.11831910634843	1.6464843031402927	Ex4
CDK5R1:FGF12:GRIN2A:SYT1:YWHAE	CDK5R2	117632:61075:133915:117599	7.071982629599253	3.3631644893710164	4.543299872011513	0.1284908784300938	-0.567990320416	1.4893771340633446	Ex4
AKT3:CTNNA2:MARK3:MEF2C:NTRK3:PTPN14	STXBP4	79889:169041:15396:169067:186440	7.959872426996683	3.90922544209815	4.392068791538948	0.16880701269096915	-0.32422650533466174	0.5619592500744065	Ex4
CKB:MAP1LC3A:NCAM1:OPCML:PRKCB:TCF4:TUBB	SRP9	68663:179428:179444:166314:204120:179423	10.016400029213935	5.200923844692336	4.975133832949294	1.5772456843191065	1.309620573741638	1.025426900668782	Ex4
ANK3:FHIT:FOXP1:MACF1:NRXN1:NT5C2:PDE7B:SRPK2:TCF4	PDE7B	165235:165216:192832:118722:165239:121145:186091:19471	10.970746422506515	5.573192002864261	5.4703058886752425	Ex4
ARFGEF2:GABRA2:GABRB1:GABRB3	SRD5A1	25217:25219:124102:124104	5.002903702875012	2.3760454836763145	3.232373726912731	-0.9841164071391688	-1.4668490491935406	0.08821235724322603	Ex4
ANK3:RARB:SOX5	RARB	210955:19468	5.799100037827051	2.8881409574751724	2.9660469020687183	0.908536316319037	0.3490973141346193	0.5111662610118205	Ex4
NCAM1:OPCML:TUBB	NBR1	179444:179423	6.655939774815701	3.742058438937293	3.256923524012259	1.804131814567592	1.8456112165671996	0.9827454070745429	Ex4
ARPP19:KLC1:MEF2C:RBFOX1:SNCA	ARPP19	157761:28166:172714:157755	8.262271574848455	4.044602743431823	4.635487328216416	1.3474545422782245	0.6462998060864052	1.6442802733819564	Ex4
RC3H1:SF3B1:SPATS2L	KPNA1	212118:212140	4.176343918917909	3.949113463630474	1.7688848749090966	-0.7876187662615634	2.2084808494634696	-1.4297138368608546	Ex4
CDC42:DCC:KALRN:NGEF	MRS2	59207:59160:59070	7.031179370889797	3.5155818346418144	3.515635443278545	1.0574512133000902	0.49296309597048465	0.5457796586195843	Ex4
KLC1:MEF2C:RBFOX1:SNCA	SAP30BP	157761:172714:157755	7.799689184992768	3.8318093005098106	4.296383333750957	1.8309973230348062	1.0368215062067583	1.8069621081299434	Ex4
ATP2B2:FXR1:KCNQ5:PIBF1:PRKCB:SLC8A1:TCF4	VAT1L	155826:34340:34359:121848:34331:204120	9.95417163060946	5.0487310433146515	4.964793437536854	1.5128913871686576	1.0419833182673988	1.0073050958882546	Ex4
GRIN2A:NRGN:PRKCB:SLC8A1	ETV4	185680:133846:133902	7.78793777600647	3.7818819764531852	4.547259283610576	1.819168903230093	0.9509548500190815	2.212215005804436	Ex4
BIN1:CACNA1C:FOXP1:PDE4D:PRKCB:TCF4	TMEM259	41985:42035:121145:204120:46956	9.993801448213347	5.088320094116681	4.981215639940164	2.350298430743066	1.7785049023339599	1.6238721309044417	Ex4
KCND3:TUBB:TUBB2A	METTL22	231091:155536	4.147000104780622	3.2171097835914226	1.8772876426398994	-0.8182898319326748	0.9256242414285105	-1.253967555513947	Ex4
CACNB2:MEF2C:PPP1R13B:PSIP1:RBFOX1:RORA	CCDC102B	47778:172709:205563:211530:201948	9.648988607121623	4.969652893634688	4.799589026894047	1.9804692745487174	1.5668804588794627	1.2964976564103408	Ex4
CACNA1C:CACNB2:KLC1:RBFOX1:SLC8A1:YWHAE	PAQR3	46866:157755:47786:222168:46973:157772	9.985073517791093	5.654445555824388	4.878971163450676	2.340937285336865	2.788101364310777	1.4395806815441456	Ex4
ANK3:RC3H1:SPATS2L:SRPK2	TOB2	212148:19471:212140	6.633778734301375	4.287109244195342	3.1504259532177383	0.6574462806397444	1.8198613439191549	-0.04416212012876651	Ex4
ANK3:CEP170:CLASP2:MACF1:SRPK2	TXNDC9	165235:63589:68907:63677:19471	7.452958612037968	3.6627512243666227	4.097913785729645	0.5186447828624411	-0.03414119737601907	0.7409922038994736	Ex4
AKT3:GIGYF2:PRKCB:RASAL2	OSBPL6	15457:15442:126962:204086	7.198757001264731	3.5838088575280906	3.69012503082394	1.2261270345794835	0.6103021768761681	0.8276417143740973	Ex4
ANKS1B:FOXP1:PCDH7:TCF4	MARCKSL1	20084:121145:191944	9.300419405147167	4.800612736073852	4.624404621669048	3.3415623181178957	2.7030015606528885	2.336831860500025	Ex4
AGBL4:GRIN2A:NRXN1:SLC6A11:SLC8A1:SYT1	SLC6A11	185766:133895:222020:133915:222009:10972:133902	8.457310230047888	4.097245437445387	4.994566844276959	0.7023341353443296	0.011077830758730464	1.6479371257326614	Ex4
AGBL4:CACNA1B:NRXN1:PRKCB:SYT1	CACNA1B	46819:185766:10972:46845	7.349885384707411	3.3156375477133926	5.769126543436158	0.41308846451387293	-0.6526810398668025	3.549141091993908	Ex4
AMBRA1:PDE4D:PRKAG2	TPK1	17765:192740	4.942407150210759	2.4381130051862403	2.6640695503954	0.013094309594190832	-0.43958906564355127	0.021590231556874746	Ex4
CLIP1:KATNBL1:TUBB	KATNBL1	155284:69258	3.620493365285097	2.425538841616142	1.704679237806325	-1.3686110242561378	-0.4616256335820518	-1.5338062156674785	Ex4
CACNB2:FARS2:MARK3:MEF2C:PPP1R16B:RBFOX1:RORA	FAM217B	47778:115555:169041:172709:115561:211530	10.24478264514844	5.190628708912142	5.110683638000418	1.8134304979965885	1.2915161571069242	1.262981366160483	Ex4
ANK3:CACNA1C:DLG2:FOXP1:NRGN:PRKCB:SOX5:TCF4	L3MBTL3	185680:91897:121145:91962:204120:19468:46956:46895:224428	12.05144998553227	5.998695351660937	6.183265286155832	Ex4
DCC:FOXP1:MAPK1:SREBF2	SREBF2	167938:121127:85452	7.153749780610412	3.9930173638738395	3.505476129599803	1.1808248669191295	1.3140724427051946	0.5293687937718456	Ex4
CACNB2:NTM:OPCML:RBFOX1:RORA	NEGR1	47778:211530:186223:186220	9.315531052543834	4.530935496016243	5.3969851148464665	2.4260876229589243	1.5129213321583794	2.923829602425003	Ex4
ANKS1B:FOXP1:NRGN:PRKCB:TCF4	FOXP1	185680:20084:121145:204120	10.532737672492805	5.282751340914702	5.263558042816603	3.6726174231685356	2.8526209336527217	2.699631287617646	Ex4
PDXDC1:SFXN5:TMEM108	SFXN5	193587:219053	3.962706425011156	2.8040445055290153	1.8402017019152719	-1.0109193084054504	0.20171596615332693	-1.3140925533257244	Ex4
AKT3:BNIP3L:CAMK1D:FOXO3:IL1RAPL1:RBFOX1	TUFM	120979:43223:15305:43210:121055	9.429417692216234	4.707627393304721	4.755982577710039	1.744968398400429	1.0995988473390454	1.217898831344195	Ex4
ANKS1B:FOXP1:LRP1B:OLFM3:TCF4	PTPRK	20084:189222:121145:163035	9.557882057765067	4.695681351000274	5.264213993849126	2.674276997850499	1.8064905057367313	2.7007334860984376	Ex4
ANK3:CKB:CNTN4:SRPK2:SRRM2	GTF3C6	68710:71609:225262:19471	8.145426859598942	4.185358111699181	4.0533866578438875	1.2277949732548235	0.8971190885683243	0.6661730020439148	Ex4
AMBRA1:RBX1:RNF111:SESN1	SESN1	17778:212064:212059	3.4847541329625584	2.6823021709449293	1.581111413785213	-2.5122149066644615	-0.9401387123638351	-2.5791570641383768	Ex4
ARL15:CNNM2:DAAM1:KCND3:SLC37A3:TUBB2A	ATRAID	26897:26914:155536:84253:26909	5.213181017437527	3.500307250535292	2.453252957662835	-2.7771580015682154	-1.0534683207345348	-2.932676277786669	Ex4
GABBR1:GABRG2:GRIN2A:PRKCB:SLC8A1	NOVA1	133846:123223:133902:124238	7.77246253888762	3.7999870666839164	4.388899320161681	0.8458457359091638	0.21040645948807676	1.229936954469876	Ex4
ANKS1B:FOXP1:PPP2R2B:SOX5:TCF4	ACLY	20084:121145:202540:224428	9.394636638520721	4.6657364453285854	4.881390969934635	2.5070989062259894	1.753130127038455	2.0574736474063644	Ex4
ATP2A2:CACNA1C:KCNQ5:PRKCB	ATP2A2	34004:33926:46956	8.304562021220258	4.142405498353362	4.209839714118236	2.33917875573435	1.5709950762379525	1.6671637231072887	Ex4
LRP4:PID1	ZBBX	163049	3.32609591741328	1.9775476991678134	1.6090883339691395	Ex4
CACNA1C:CACNB2:DLG2:PRKCB	KCNH3	46866:47767:91897:46956:47709:46895	8.159750621379807	3.978008437482238	4.673598957606548	2.193418359528388	1.2882595968023753	2.4162980157811504	Ex4
CACNA1C:DLG2:GRID1:PRKCB	GRID1	91849:91897:46956:46895	6.947031771166704	3.325135219422698	4.338341785022014	0.9727521668926083	0.1654267350675898	1.8747397646531956	Ex4
ANK3:BCL11A:DLG2:FOXP1:PRKCB:SOX5:TCF4	YME1L1	91897:121145:91962:204120:19468:40366:224428	10.409621956408177	5.15026450627622	5.522731114747689	1.9839011875335293	1.2205340586430469	1.9851050022585548	Ex4
ACACA:CPT1C	MBOAT2	3628	2.7443884762583144	1.758353446152297	1.3059397925028933	Ex4
ANK3:CACNA1C:CACNB2:DCC:PIK3R1:SNAP91:SYT1	GTF2H1	46866:223361:47799:85465:46985:196488:196510:19454	10.448406794899025	5.1046487895365695	5.921018717097706	2.0240110260822703	1.1403169582008674	2.683114110073536	Ex4
DPYD:GSTK1:ME1:MGST1:PDXDC1	MGST1	95635:135268:135259:135257	5.028687729238839	3.7842525052656866	2.296461987834082	-1.9640281254694774	0.18236822937530525	-2.2859981298498377	Ex4
CACNB2:NRXN1:PRKCB:SYT1	STX12	185766:47767:47799	7.88289511010964	3.733713078824401	5.152212811061138	1.9147485237350368	0.8681123935129161	3.1894277282472525	Ex4
AGBL4:INPP4B:ITSN1:NRXN1:PDE4D:SYT1	CEP85L	150595:152960:185766:152903:150533:10972	8.348902550696298	3.908514563394698	5.724444020763459	0.5860614337458384	-0.3254942466260265	2.963510615157563	Ex4
AGBL4:CATSPER2:NRXN1:PRKCB:SYT1	CATSPER2	185766:53141:53161:10972	7.650452669842579	3.545172401626971	5.4575002761257565	0.7208965816803679	-0.2436609927319687	3.0255135933326027	Ex4
EFNA5:FOXP1:PBX1:PCDH7:SDCCAG8:TCF4	NVL	99975:191444:121145:191944:191469	9.553232074822695	4.941620203242766	4.748305798250795	1.8777655659858765	1.5168885278435325	1.2040617531807694	Ex4
DPYD:GSTK1:ME1:PDXDC1	HEATR3	95635:135268:135257	4.708028998158906	3.93575029405725	2.082631540843242	-1.2809235220340667	1.2155826500369606	-1.7690256631568437	Ex4
DLG1:FOXP1:NRGN:NRXN1:PRKCB:SYT1:TCF4	SNRPA1	185680:185766:91702:121145:91802:204120	11.096596285251456	5.400672421789519	6.408723898257697	2.694344507377074	1.6608866025895255	3.5378297888183248	Ex4
DLG1:SIPA1L3:SYT1	TMEM203	91802:91741	5.673155913552273	2.769952337073781	3.2249005258523726	0.7768956070216793	0.14196850206584413	0.9308286252248881	Ex4
DCC:DNMT3A:FHIT:FOXP1:MAPK1	EHMT1	121127:94808:94813:85452	7.374929410340369	4.113374736313811	3.6143900965274325	0.4387358145669013	0.7688481829038889	-0.07147557073856597	Ex4
AKT3:ITCH:MAPK10:NDFIP2:PRKCB	FAM8A1	152195:15442:15364:152184	7.380630340866454	3.646459312487607	3.945925842462494	0.44457408366043305	-0.06317259914814602	0.48560594507559085	Ex4
ANKS1B:BRK1:ERBB4:MAGI2:NLGN4X	BRK1	44866:20071:44825:109054	7.5253625775326345	3.735960262968779	3.9184228403257286	0.5927929999056859	0.09631378106932	0.4393924845132109	Ex4
CACNB2:MEF2C:NOL4:RBFOX1:RORA	NOL4	47778:184020:172709:211530	9.094250382909904	4.464480843146137	5.028811752845016	2.199476179685147	1.3945023435567894	2.305185679104782	Ex4
CLIP1:PRICKLE2:TUBB	PARP2	69258:203356	4.154927432953241	3.623217214998764	1.8122543443015404	-0.8100039423805766	1.637338698827438	-1.3594017670746077	Ex4
CUL3:FBXL17:METTL15	METTL15	81827:81687	4.135389538938202	2.1161955251877433	2.059373355358471	-0.8304255558629571	-1.0037583146779303	-0.9587639590877164	Ex4
AKAP6:FHIT:PAPSS2:PDE4D	SULT4A1	13826:118725:191061	5.870067650487779	2.843499261466384	3.468536359616512	-0.11126965115984033	-0.6629066473214305	0.46969807271016306	Ex4
FOXP1:GRIN2A:PRKCB:PTK2B:SLC8A1:SYT1:TCF4	PLA2R1	204080:133846:121145:133915:204120:133902:133852	10.613930067095998	5.251910611428546	5.627845720766247	2.1951890426014455	1.3992828849104844	2.1693210108222822	Ex4
CACNA1C:CACNB2:HCN1:KCNQ5:SLC8A1	SNRPD1	155826:46866:47786:137886:46973	9.85002641642398	5.0279291322076345	4.907355627222655	2.9734592755863254	2.3985400390117286	2.101102217830376	Ex4
CACNA1C:NRXN1:PRKCB:SYT1	OPN3	185766:46985:46956	7.925272665937613	3.758722949353576	5.151130629130596	1.9574037935171897	0.9111251925083389	3.187679623801974	Ex4
B3GALT2:CACNB2:FOXP1:RBFOX1:RORA:TCF4	GNPTG	47778:37523:37527:121145:211530	9.805340841943085	5.328706061271023	4.829574261204764	2.1481649290668168	2.2071957815885703	1.350544803799258	Ex4
ANK3:CTDSPL:FOXP1:PCDH7:PSD3:SRPK2:TCF4	EFR3B	79716:79719:121145:19433:191944:19471	10.107315111747498	5.366150631661599	5.0000422203639205	1.671266683863224	1.6001786250750976	1.0690794802966916	Ex4
ATP2A2:CACNA1C:DST:KCNQ5:PRKCB	PACSIN1	34004:33926:46956:33967	9.175851413389244	4.562221438769172	4.737741159093053	2.283043024092036	1.5686713743035212	1.8160980028454905	Ex4
CAMKV:NRXN3	AFF1	51188	4.416252395565212	2.0616736938793765	3.0617139440191843	Ex4
DGKZ:GRIN2A:PLCL1:PRKCB:SLC8A1	KIN	197792:133846:133902:89356	8.537203480012817	4.323316225195654	4.259214218464457	1.6290097090009845	1.1429537978635218	1.0120262950076742	Ex4
CACNA1C:CACNB2:DCC:SNAP25:SNAP91:SYT1:TRIM9	TBK1	47792:46977:46866:223361:47799:223300:46985:85485:223295	10.232920433319604	4.940670348382154	6.141038653184806	1.801163039376183	0.8519541739545772	3.068704619001059	Ex4
CKAP5:CLIP1:DNAJA1:HSPA9:TUBB	PACRG	93027:69258:68591:93135	4.213181681050339	4.037767463381017	1.7752533147188496	-2.79918016511313	0.6341196664653733	-3.1617882105109785	Ex4
CACNA1C:CACNB2:CNTN4:DLG1:SFPQ	VARS2	46866:91736:47708:71596:46894	8.419323174246422	4.709532238992614	4.1238973421269804	1.5082896015127485	1.8311721205890863	0.7846525306109875	Ex4
CHD2:FOXP1:RBFOX1:RORA:TCF4	CHD2	65843:121145:211530:65854	9.412902633368123	5.02686347833986	4.651477280842489	2.5258049389854205	2.3966410951790387	1.6711482873320231	Ex4
CACNA1C:GRIN2A:NRXN1:SLC8A1:SYT1	GID8	185766:46985:133915:46923:133902:46973	8.69013319014659	4.126764795248518	5.617422726552934	1.7856235803806497	0.7927086225854117	3.2942322524485834	Ex4
CACNA1A:KCNQ5:PPM1E:SLC8A1:UQCRC2	PPM1E	155826:201347:46754:46726	7.551546786780147	3.738699281027282	3.9918571555112567	0.6196080012267572	0.10119457924132118	0.5627846077394691	Ex4
ARID1B:GABBR1:GABBR2:POU6F2:RBM26:TP53BP1	RNF8	123220:123256:26508:200526:211741	7.987445339216406	4.432891924880629	3.918373137758038	0.1983803511657055	0.6096509900852495	-0.2918576169906086	Ex4
AGBL4:INPP4B:NRXN1:SYT1	PRMT7	150595:185766:10972	7.252753913483833	3.3740032795346977	5.097318542548412	1.2804778061874262	0.24947163423816643	3.1007541770640805	Ex4
BTRC:CKAP5:HSPA9:RC3H1:SPATS2L	OST4	45393:68591:146892:212140	4.631817620423993	4.335218079231719	1.9694501128996134	-2.37045905456751	1.1641623281403923	-2.83547815790511	Ex4
DCC:FOXP1:MAPK1:PDE4D:SATB2:TCF4	CARNS1	121140:121127:167829:121145:85452	10.126189415826062	5.045133884379808	5.167778058976839	2.4922912004945585	1.7014890330511778	1.9601431920014853	Ex4
RAB6B:TARBP1	HSF4	209627	3.8242021005164943	1.9602605370483426	1.9038381886389228	Ex4
ANKS1B:ERBB4:KALRN:MAGI2:PRKCB	ZSCAN31	109107:20071:109049:109054	8.528802663644916	4.130396463022128	5.0454389439863485	1.620406512323401	0.7991800795280657	2.3331244487798917	Ex4
ANKS1B:DLG2:FOXP1:MAP1A:TCF4	AP1S1	20084:166116:91865:121145	9.232603770598068	4.564813255690266	4.916399610726783	2.3411625769547255	1.5732898671430875	2.1162988779228438	Ex4
GLG1:ITM2B	SEMA4F	127476	3.681879325071393	1.821856102803661	1.9521667997146068	Ex4
CACNB2:KLC1:MEF2C:RBFOX1:RORA	DOCK6	47778:172709:157755:211530	9.588117250001925	4.762059927624978	4.980560700743696	2.7052405725802275	1.9247739301355469	2.224109144903561	Ex4
FAF1:FBXL17:ITFG1:PJA2:TAF1D	TTF1	114001:116041:113978:152300	3.7751612916271142	1.5695424938380254	3.741242837491895	-3.2477527078243744	-3.764138272008552	0.141675855881673	Ex4
DPYD:DPYSL2:PLXNA2	DPYS	95683:95618	5.18092967929707	2.9149627426098554	2.5347898014236296	0.26240546319605745	0.3961032312325857	-0.18800252710471355	Ex4
CACNA1C:CACNB2:GRIN2A:KCNQ5:SLC8A1:YWHAE	TESPA1	155826:46866:47736:47786:46923:222168:133902:46973	9.99369365209504	4.972485361042068	5.13883584948385	2.35018281397152	1.5719317227186291	1.907976053802087	Ex4
AVL9:HECW2:KLC1:RBFOX1	AVL9	37232:157755:37231	6.887626108201408	3.6267788294233085	3.4124210899555623	0.9129571992295679	0.6842033496875956	0.3790521752193499	Ex4
CACNA1A:KCND3:KCNQ5:SLC8A1:UQCRC2	MAVS	155826:46754:155537:46726	8.207303180938421	4.102434311156202	4.1107464142355425	1.291161929376242	0.7493528725519137	0.7625549470654718	Ex4
ATXN1:CAMKV:GPATCH8:NRXN3:OPCML:RBFOX1	FDX1	51172:51188:36501:36588:36558	8.17302523926705	3.790549943894589	5.811509506822802	0.3974241501874016	-0.5358657464813735	3.1204425606870103	Ex4
