Gene	C2_CM	C1_5W	C8_Macrophage	C4_EC	C3_Fibroblast.like.cell	C5_Valvar.cell	C9_B.T.cells	C7_Mast.cell	C6_EP
ATP5J	10.1350867622951	10.6933471784127	7.79683623529496	8.85320075075947	8.2888818805352	8.04046671962228	7.54770336677751	7.43034507547039	8.56769868063757
ATP5J2	8.50263651425978	9.27742295897082	7.37010094936408	7.24146062070097	7.34165932680575	7.25229019196988	7.00381673576365	7.58809777270025	7.98589143137856
ATP5L	9.93543575948752	10.621427651034	9.3358853294636	9.21411656441818	8.74277580966134	8.75562315163316	8.91739951690371	9.55679095092713	8.50807028487776
ATP5L2	0.648087725909656	0.303247981753839	0.615022297735119	0.392705740436089	0.311571965549281	0.365244638925907	0.135619736174648	0.552849369472716	0.482895747650995
ATP5O	9.43394165036104	10.3601619835845	7.34262367681766	8.12601274177431	7.99403687899618	7.6068180350904	7.01942819677356	7.72052567070622	7.59903169800033
ATP5S	2.26726885490736	3.96035347975518	1.06486383284452	1.46346326820045	1.10538815002462	1.01776196310194	1.59224349444953	1.47876526645388	0.743669226957636
ATP5SL	3.21827914216644	5.62574209129381	2.04423927082878	2.97185758793494	2.56321634529527	2.03176361689274	2.71288922601152	1.79138003870755	1.74311262878901
ATP6AP1	2.8406549400206	5.45844560764222	4.90498382865251	5.04006672529666	4.44640816838569	4.47831051985837	3.59616132658852	3.43975632152554	3.90847661091045
ATP6AP1L	0.335487007206571	0.33955455949648	0.201505409912309	0.353612826011041	0.282314008240953	0.204612153996308	0.14458797638903	0	0
ATP6AP2	2.60226204827779	5.68278099710391	5.18561273431018	5.98363813791163	5.4880104621149	5.90716728424082	4.5007198418711	3.44294405112425	5.57733277978751
ATP6V0A1	1.16232794418791	1.82398116681516	2.77584471569101	1.69573225574109	1.15843773709448	1.45415865451008	1.14019447954228	2.0097123384121	0.903977620370004
ATP6V0A2	0.720885101041216	0.92272635461418	1.19469485678377	0.898643530441287	0.790506127567625	0.915816767957926	1.24259709800387	4.7202220413621	0.340229006515666
ATP6V0B	4.44641306928654	7.11188799327442	7.24533224238391	6.17503451821672	4.68869441588434	5.54426021463795	4.49890926890762	5.95330447486775	4.916518299114
ATP6V0C	4.13422162590498	6.3165122290977	6.86386058618318	5.58689136688474	4.9715421844404	4.97075543437142	5.22735298683139	6.30024106203327	4.43155692349239
ATP6V0D1	3.69188467938099	6.18096192228454	4.95911679546498	3.95652637786619	3.10010077190267	4.06695925358073	3.35437979748316	4.24092792459877	3.21519118432187
ATP6V0E1	4.54253513327636	7.0335187505579	6.94045087349231	7.11192335316712	6.72832487192473	6.97536976370455	5.92728745824683	8.11359973875797	7.04660526176302
ATP6V0E2	1.56257441324457	3.97269711053506	0.895142087167589	1.63391631019496	0.585978313806241	1.01150276155488	1.71627498686269	0.7743238482078	1.23358742148008
ATP6V1A	1.28513069475506	2.19401974631488	2.73794593609437	2.34692157101484	1.5382601856677	1.98700564000297	1.64830046887841	2.28441974830741	1.98592622769557
ATP6V1B2	1.495104525452	3.44698606511537	4.40595503350458	2.08201325643995	1.76538068735739	2.44141512082309	1.89853765698028	2.13067859046328	1.2103455910968
ATP6V1C1	1.82888174969764	3.60710245512791	3.27494041359372	2.07346909556137	1.67898645889302	1.71106919687683	1.53772780727115	3.27964375796879	2.59421986796233
ATP6V1D	3.93288245637627	6.60411847068288	2.99659973517362	2.71475492736126	3.16073304443074	3.95006316184713	2.46855587128069	2.31143370579897	4.29004492187524
ATP6V1E1	3.96886544286311	6.0995548048156	3.97094971895518	4.43224497189878	3.35287181291833	4.03709373323009	2.88643325536553	3.84630489323855	3.13200417550627
ATP6V1F	5.39948834351324	8.01180789437468	6.43519823406782	6.73792023425395	6.04833428365116	6.45271515106425	4.92295595693076	7.60613333610799	4.92394762248238
ATP6V1G1	6.05180759157593	8.58460701794133	6.65717550976763	7.23239094057204	7.09756491846207	7.33379500356428	6.6665946349175	7.55976027456455	6.80262075286038
ATP6V1G2	0.71407894219609	2.12107885170541	0.280679394334453	0.182068749008522	0.314264501466129	0.320160152617007	0.31139114362499	0.340148859627968	0.412029355556224
ATP6V1H	2.2004924834424	4.66430032959841	2.39663766449031	2.56137761310044	2.04236702629914	2.27611834895925	2.00246068139136	1.42369354108381	2.19477330929246
ATP7A	0.631076460713061	0.697909376830148	1.03312232382421	1.03943773904957	0.718392525941497	0.931781400208114	0.282562801212447	1.1005999163287	1.09494802892326
ATP7B	0.535798909091354	0.723314626069819	0.254250929150334	0.468251988977817	0.335933023761603	0.295387313393757	0.195818852508979	0.134159948509389	2.54604187980198
ATP8A1	0.773754241731237	0.741325505092188	1.12843278188295	1.65759159974776	0.454089732496434	0.588193970180036	1.26961047546967	0.233682987036896	1.07565007668037
ATP8A2	0.457374576549501	1.9232752248977	0.0729084144135966	0.379276209602231	0.298615948614019	0.428297254143443	0	0	0.214680027292675
ATP8B1	0.434677422481491	0.272072611494644	0.709697111382443	1.43573267540763	0.634901212916152	0.993238923743956	0.316692965860892	0.360206024132695	0.0494625680796758
ATP8B2	0.540600114915109	0.291797090286827	0.481692208090066	0.642735237204658	0.5188887546383	0.602167663395239	0.80895986813909	0.21899877457791	0.547655884386329
ATP8B4	0.308786823580851	0.0460616280801342	2.82772685769206	0.0609349332889704	0.349014295070637	0.430903382642571	1.44962622896606	1.12936946585521	0.310216362045991
ATP8B5P	0.831473216942123	1.55749571816626	0.764840967349708	1.02874104640382	0.704705549206749	0.984572130317211	0.432237551107253	1.2874421560185	0.849424195900504
ATP9A	0.937032205822171	0.527151666263932	0.454567384871608	1.61633900382762	1.16279519929493	1.74428256332667	0.826523899515571	0.474243005761886	0.594651551858937
ATP9B	0.689533512423885	0.972331855131703	0.865574092600241	1.1675109069482	0.78152198927548	0.89411963374952	1.57548873184565	0.687892656366354	0.857779774527692
ATPAF1	1.87239254058814	1.8935068040065	1.55504294421145	1.08757471191578	1.00363650279478	0.895410372212232	1.18781554500571	0.560301200501088	1.12915779558033
ATPAF2	1.58869760920526	2.72132311415603	1.74565738309929	1.4460554291647	1.05229387528531	0.75723378983097	0.822019796926601	0.555213160662635	0.933591437911494
ATPIF1	8.52858640481141	9.36551703742172	7.4609329812156	8.21598951350326	7.19619393954491	7.00590796280065	7.49069811914771	7.9201446423517	7.85195978409953
ATR	0.803217865887125	1.97257797198856	1.23679272982853	1.27627592267522	1.07550073184621	1.23996494384391	0.529984960246427	0.996774125118749	2.37527334639467
ATRAID	4.54209067477947	7.31786477636108	4.74290229100562	6.30577578598462	6.34600744856911	6.5980721462105	4.44801957963697	5.22354738047164	6.63929213453207
ATRN	0.849955108012188	0.683494711952995	1.51127137753632	1.2513709737994	1.31799388314634	1.33214845595291	0.936069788199921	1.00483150953985	1.40353444633091
ATRNL1	0.24119640785104	0.116604001467537	0.21282701333353	0.667611664516992	0.374291901919558	0.502076494986633	0.219232772280395	0.101839417672044	0
ATRX	4.58871156148465	6.41990170514967	5.55569698360892	6.51867085175971	5.80779492406847	6.45538256731928	5.72962373900061	3.88876507318347	5.88472926941247
ATXN1	1.53498866018909	1.42637387702967	1.97390519913735	1.71205844015251	2.00198636949246	2.55375833555285	1.05838821275056	2.074767562081	1.0084659380604
ATXN10	4.43219766119914	7.02829907605756	3.64656047810437	4.91727303335294	4.72699539661166	4.59197789683779	3.34836275462716	4.72388545508314	4.72714337190418
ATXN1L	0.569598101179069	0.5174183412527	0.698972282059239	0.982566919090013	0.738453534069788	1.02506841009876	0.824705073347172	0.297557181178021	1.41000641183079
ATXN2	1.70936589486036	2.95484729967812	2.05764765651134	2.68772922326702	2.34124508298712	2.56678591896376	1.73941773687876	2.66494200351871	1.83935109942614
ATXN2L	1.62211056011944	2.06927892777181	2.76911648555802	2.29815211058384	1.80078042205567	2.11223318557682	2.60527109469858	2.25747410787204	1.63387145974642
ATXN3	1.34433324587638	2.59199931357566	1.96098098808118	2.06691014837581	2.07457714143383	1.73238049542287	0.977526219140063	1.96984558886834	1.80606572295089
ATXN7	0.826027270828307	1.34349487155394	1.66792095643286	1.28289230454925	1.22216380875356	1.82367337875395	2.94297598813325	2.08658331781065	1.40246350052319
ATXN7L1	0.280679307493215	0.678295375668854	0.434927346632062	0.445445657759407	0.507828814284904	0.520174978916857	0.287784577716134	1.04987833788371	0.362784501612242
ATXN7L2	0.187794123236597	0.524997656749548	0.0993292712636662	0.287777397421049	0.388806493596687	0.236056443089428	0.41533160734181	0.369755700068912	0.235018248635026
ATXN7L3	0.770147546442901	0.919204218233984	1.30894134422584	1.10500430614149	0.937729396224904	1.24573744879056	0.78545867852474	1.36300488005935	0.852634935944959
ATXN7L3B	2.38301059921847	4.68903768183495	2.27103131194152	2.85250727809719	3.05625347755163	3.19276302074631	2.08013910602627	2.75513728386503	2.92933006845668
AUH	1.27357361912675	3.41134987583625	1.02864354800921	1.16696227810864	1.10738148714483	1.03466458980851	0.936022959784204	1.00283614732254	0.909988773504418
AUNIP	0.263903210114361	0.3938968832069	0.157842933529122	0.258227384289668	0.205811055001239	0.167896402292117	0.406770157322525	0	0.0615231000101715
AUP1	2.94145295978155	5.54485959385045	4.92028601480746	5.11967551954461	4.9951216571722	5.03522965848876	4.29162264671988	4.49029160579165	5.20314253106784
AURKA	1.46414485590866	3.16090688497933	1.15464479206083	1.01340064986763	0.742227642885707	1.38795953864188	1.651511007127	1.45843628263329	0.598607219558235
AURKAIP1	5.39331528246135	7.78068114545232	4.43558777258652	5.32299698044149	4.376075538453	4.11630006961996	4.28030421695475	3.9355865375638	5.5914712975663
AURKB	1.63716266612468	3.21547158062599	1.45617206531644	1.5569290367826	1.3606397996548	0.630009830732443	1.87815151230468	1.52021925505465	0.452804974252153
AUTS2	1.57097380672746	1.698370625511	0.931250491344609	1.25416293670062	1.35427087353781	1.15169243554064	2.68880846365808	0.478834214768851	1.16159049972985
AVEN	0.351148606804149	0.613778393754996	0.236951202121654	0.421114776838453	0.371533606574948	0.353711836091741	0	0.422394336666701	0.319036620832462
AVL9	0.729667050980573	0.969955982877129	1.1164883266298	0.819672846123185	0.7776350041396	0.903535080279347	1.21087828977421	1.61981892235433	0.772015588938188
AVPI1	1.7330817964743	3.0740581632741	1.74594157632764	0.682391614001328	0.6933071808552	0.976254413478439	1.07108684127585	1.17048076147328	1.17890902784755
AXIN1	0.468602077975291	0.720750551423508	0.73807912039533	0.539821063040783	0.848770579906128	0.607092058900906	1.34247289493368	0.229464174434571	0.813287937566244
AXIN2	0.354027956635652	0.62423457104944	0.266299091962426	0.263247066454116	0.375258165854453	0.785757434287258	0.825859256838634	0.201373554770757	0.199481899065341
AXL	1.14216816477023	3.09956817851705	3.61261347925889	1.03546859906105	3.75988401028501	3.17000255022377	1.00838588211035	0.95762243005767	3.00193260780238
AZI2	2.59262046553501	4.27347118193407	2.47520595690965	2.80877879123146	3.34914596534372	3.258867754885	2.41143182475253	1.33568930052583	1.72673802596059
AZIN1	2.74039452087725	5.5002934140746	4.26325569483728	3.07043133891317	3.56514675927022	4.75533106991025	3.51323897403307	4.70305612047994	4.02824214776404
AZIN2	0.270338797172566	0.715306474320424	0.361000687064843	0.476956204175069	0.779889750961317	0.65045557534924	0.152138857035597	0.4818412658275	0.0314471403703753
AZU1	0.379707787802729	0.0540586178587334	2.28709551668737	0.248289622816532	0.472501124178299	0.112308536034601	0.927728669428089	0.364917841130574	0.864172853043858
B2M	9.59883061389345	9.32021063063033	12.4462314899237	12.0677430653366	10.5770721130686	11.7123815099311	13.3543353031477	12.2825716375894	12.5008175836602
B3GALNT1	2.70168296599111	3.85876540303157	1.6075643080254	1.70414961940492	2.46780181619649	2.40891986468328	1.14599626384768	1.56270223728291	2.33298624721182
B3GALNT2	1.13187697126004	1.57619263150281	1.05174901176342	1.05730653250305	0.958115587691771	1.58983635898677	1.04799739851516	0.469274396807423	0.859018087543559
B3GALT2	0.289724405516623	0.484137522420654	0.275460169321093	0.152948451776867	0.326649063882649	0.212207037253585	0.055054719853146	0.28356233093296	0.701921878298805
B3GALT4	0.283175535296139	0.410133826083408	0.388143589828252	0.322022518826911	0.344141084266207	0.491552421802425	0.336165147919543	0	0.361217833375973
B3GALT6	0.458776979788749	0.712185555716225	0.811217590067094	1.00652185147714	0.71913718531249	0.741873916848256	0.832121170306635	0.910673701033544	0.357893021330333
B3GALTL	0.829248772881123	1.28823816480602	0.727332011868986	1.68448543421446	1.52228691576449	1.96876706616053	0.438783382715171	1.10440721371795	0.299405138924858
B3GAT3	0.9600306269955	2.66548198284775	1.80222487309941	2.05134814027701	1.70957161145497	2.31092024305259	1.42175341248266	1.3934543040153	1.21173320203475
B3GNT2	1.06277434023244	4.64823045735339	1.41411003502388	2.43667673246141	0.817761609882259	1.75858413188449	1.76022312519139	1.57208895793185	0.965129450069363
B3GNT5	0.460289736043712	0.884713724891626	3.68173235861426	0.740971394931881	1.03474482506531	1.6450545979339	0.745139168070761	1.32072771178686	0.885893154372892
B3GNT6	0.294462326472666	0.0171689294925425	0.282996329572512	0.254264333549409	0.123502072222751	0.217824471292305	0.223967181617656	0.267703455559915	0.145835347298535
B3GNT7	0.385727573618502	0.930485615416336	0.558877548327283	0.121377423593155	0.15117769218106	0.878728885165425	2.12227978800256	0.0900159982047164	1.22367853696648
B3GNT8	0.253591204223101	0.741054338558699	0.389409176794231	0.195574294363913	0.16750030328267	0.361364577634577	0.535339008609237	0	0.119087298537108
B3GNTL1	0.351132274496341	0.93306555828223	0.65504134166181	0.501196930132994	0.44205739634192	0.411085019503553	0	0.0936060639844736	0.340499623765508
B4GALNT4	0.213064176308419	0.809603049414798	0.344259903952936	0.364303987927855	0.790752302302403	1.66575191138842	0.434771138076832	0.629116359888358	0.494081003096477
B4GALT1	1.45975246834048	1.37497282130634	4.38212906958313	3.70173104810127	3.24169014513348	5.68248906045784	3.90654271486006	2.48060236990945	4.58526633017663
B4GALT2	1.17902291710429	1.39188749775924	0.652761485109816	1.43998866412424	1.42208133848469	1.52388695659088	0.555199933600133	0.770931083272859	0.734418474161336
B4GALT3	1.52424724928728	2.80840850835067	1.55649272118357	2.88799772201218	2.09378078917777	1.60757166240763	2.0092010419147	1.20224410703494	1.63923069898286
B4GALT4	0.716953012955463	2.04962599946646	0.888548516730452	0.798961059232605	1.25575274495766	1.78565133199126	0.778453221436159	1.30424775519208	2.71082129415527
B4GALT5	1.12759913424782	0.971664396247255	2.37147168144655	2.26096374013296	1.45647427352425	2.16983500592234	1.5911420392154	1.7891951045876	1.7952981239427
B4GALT6	0.498752165961505	0.425711457751277	0.416132918416664	0.636913025068343	0.397803354279899	0.28825834313187	0.869672001685075	0	0.36109019636534
B4GALT7	0.838093259004259	2.78127385053814	1.16573797718157	1.94150210126919	1.74544985274578	1.82721282703117	1.1937756181147	1.08955010381794	1.60644067389265
B4GAT1	1.54527792531054	2.98335764147595	1.43176062597101	3.17241352061393	2.55761855866048	2.19962827450286	1.69164829757011	1.48449811372883	3.50460952054766
B9D1	1.13146947346848	3.56834807455524	0.431371007627516	0.763034365253661	0.891675821872793	1.09599726149368	0.562699276186724	0.373758175551016	1.30386675841355
B9D2	0.383227229365198	1.17016144821173	0.393426497635938	0.783477493959823	0.278099502655749	0.472044688462822	0.416636727268901	0.8830469489109	1.54272061096855
BAALC	0.358510617403981	0.0997580849847022	0.370557691067175	2.72528555903112	0.243493844491511	0.330159218335532	0.835905178403166	0.562965026480921	0.342565539177522
BABAM1	3.47268712754518	6.30848870494812	3.50084082022718	4.42282902997175	3.88646014667928	3.58870260253915	3.13734934303705	3.83462448839695	4.06386944617144
BACE1	0.898456200742855	1.22463193036757	1.582453938825	1.2653917191981	1.77084464404258	2.04802542254318	0.596158584010803	1.49698404742646	1.59827570355345
BACE2	1.3167153252531	0.479703454439827	1.48941518073589	3.37414729115001	2.20067575187591	2.84746429218394	0.544034844579978	5.26029442294997	1.75271506190029
BACH1	1.02684786170299	1.74277833376896	2.5905324838912	1.65754311184944	1.9022320142409	1.65902104437648	1.90049378463501	2.17750921076267	2.10775110580654
BACH2	0.520111549172853	0.559442423565745	0.617828572543231	0.408595369318405	0.579195671265583	1.46995552825417	1.27013655690277	1.27629427883729	0.0909982211900774
BAD	3.85062033423096	5.79897449090245	2.67666880233008	4.29897371390829	4.57405142784171	4.40828927454832	2.75008346189827	2.6813465411395	5.36604031304852
BAG1	2.7848670038214	4.39974659137393	3.00386872753814	2.24022480706902	1.83675323897531	1.60784948623644	1.89411980748244	3.28375999371816	1.74608872936034
BAG2	1.73167988706292	3.93687941046094	1.02224579460032	0.692376834456056	1.81979187625949	2.1336476933015	1.08857360886194	1.04912510291242	0.541955963152844
BAG3	2.7469895479215	3.75169836829603	3.54369340766323	2.53545417298011	2.31667973431622	6.0495318716196	1.27049608161485	3.55026180327712	1.45453292389408
BAG4	1.10656154143374	2.22702536969424	1.59994813235143	1.79462476567025	1.6744452483826	1.59990567676247	1.00521405066005	1.68019269152944	2.11485957596767
BAG5	1.19775128357936	2.64101939374792	1.61772159757363	2.17027117627454	1.65927627861032	2.12418081768883	1.81317781783833	1.67450914739065	1.58210337055626
BAG6	2.96558112964957	3.77060798022323	3.83749614435288	3.27084166401536	3.09129657351668	2.88782676209565	2.63491932208482	3.58513330523977	3.1700807473813
BAHCC1	0.506443696098101	0.426995240907724	0.715892309463207	0.660528977837612	0.547480162077203	0.809486515335903	0.409133214008311	0.483681237038895	0.643002384100622
BAHD1	0.470564203574324	0.512800229345782	0.675454081358639	0.546302893024087	0.349225432205791	0.518505403237274	0.216268623391165	1.13938249615242	0.140566546444057
BAIAP2	0.455887885555144	1.44670306971117	1.94354845005519	1.29436386518697	0.635517676851506	1.47760392487847	0.330711255183922	0.449561590456307	1.74567647595479
BAIAP2-AS1	0.751005413524552	0.649147165829399	1.33921667793602	1.23446038034403	0.771415662553855	0.817158212651857	0.250205267148429	0.724947510759997	1.07927218449443
BAIAP2L1	0.329132628228937	1.92535495098354	0.176578128143824	0.162940354317793	0.0853048730033609	0.0271285537346467	0	0.201373554770757	0.240345546784131
BAK1	1.45093691374357	3.12573354082925	1.35995955709536	0.932195148032306	0.872100257852099	0.585398382073327	1.68215787776359	1.23818660965855	0.747155224288206
BAMBI	2.25098132859596	4.70565493324555	1.84987985384555	2.77262685291788	2.59079395682966	4.76815590495892	1.0083857275183	3.7786068519877	2.69489561042378
BANCR	4.78178872890102	2.86628392084994	2.15348334333097	1.46960708607369	1.67606402380037	0.144622662527821	2.40661904289649	0.910560615544258	0.776330395089508
BANF1	7.55352139927836	8.87690894775143	6.46860046754998	7.63107353506774	7.52247225484723	7.62462032186468	6.77614604926965	7.99328179907921	7.06157359779177
BANP	1.01346032823264	2.01214585267295	1.35702991043024	1.27664717221535	1.18927538179893	0.823010280258342	1.18130581438359	1.04829906019324	0.972719311167805
BAP1	1.22873912482442	1.47160763219366	1.77932913828154	1.49753633825544	1.48692492384699	1.55615868991206	1.79612232416009	1.28970207897679	1.26525644402467
BARD1	1.86316942502735	3.65385807835752	1.37552131832419	1.23365980360693	1.65024979577003	1.24443752423166	0.893581508242177	1.26811573839946	0.912988888697736
BASP1	0.604104237529796	1.12767988574166	4.01885462667658	0.733796790364534	1.25294362848825	2.55575468944002	0.695255773460706	2.28916613821421	2.62837085386269
BAX	0.880773863375995	2.39812228773762	1.80651841372346	1.59877064157059	0.867434320619149	0.805163436930341	1.1242201226254	1.15595673138963	0.55928983986571
BAZ1A	1.27997404273507	2.03221330510475	4.42972570240395	2.23177207662715	1.4410950544347	2.73209324265788	3.11875805644198	3.68057965768187	1.17029564104384
BAZ1B	2.05462811843694	2.91708970444101	3.21643663274779	2.88468973223116	3.06520581580996	3.17434314948968	2.93131461768194	1.82895442581038	2.1531207323553
BAZ2A	1.37274790733261	1.36812668653207	2.09565569717928	1.44608479509303	1.2089015386765	1.09955812296569	2.46461701603528	0.767958017499059	1.08721375829769
BAZ2B	2.66060151689852	3.51701271027783	4.73768092923849	5.01911947497972	4.92952985138022	5.54824872081522	3.73998484535879	3.87761441756167	4.06235708443579
BBIP1	1.14018180505931	2.24972706889019	1.13868174568297	1.38018758219288	1.22952773754723	2.00408511282931	0.637765667264974	0.928206536392524	0.948824492335374
BBS1	0.726114679046914	1.48862636631645	0.510137380699239	0.930369997714547	1.035225778034	1.06456132710645	0.322413590030604	1.12573213526965	2.12142892520349
BBS10	0.6238763637431	1.23367635241386	0.412140306358181	0.921894188466559	0.851998734860231	0.865504698114759	0.39532858230472	0.759359104299245	0.921222085173962
BBS12	0.283474520202163	0.596056144601609	0.330167316193726	0.29754263775442	0.19530591708878	0.240250137024222	0.213771344534145	0.258600108032426	1.26287551724572
BBS2	1.11086486646779	2.34532940433461	1.02375857401974	1.74608258008238	1.50909393989984	1.7810328270121	1.17941847260573	1.75476472912742	2.21474830425876
BBS4	0.931837097928523	2.16454685794849	0.870121877506364	1.04826017883657	1.35645670943731	1.38101502814521	0.899193607333749	1.39736866987858	0.929343464193894
BBS5	0.937775584586274	0.573107941276075	1.14922282657635	0.756225048403628	0.752891776693985	0.836539827418053	1.07081393501258	1.34340060529772	0.884871869543248
BBS7	0.854037942638986	2.05888642956776	0.757312220032057	1.10934994865897	0.994789868682563	1.14491797293613	0.547065981157774	0.393436825782133	0.772793393599561
BBS9	1.90078427387262	1.54857561581547	1.36386987739556	1.07245573725123	1.37612212203371	1.03175088013153	1.35553301711618	0.409871109052126	1.70393912887103
BBX	2.75793404635113	5.02580606826668	3.45659000808383	3.94994617412659	3.82931188322589	4.27002626334472	2.91404594292336	2.45683057842329	3.60510759474425
BCAM	1.16477525119977	2.97678375034654	0.765044948413686	1.97766467826109	0.530827845908705	0.329200815130973	0.514838127763001	0.513411482825682	1.91062443575497
BCAP29	2.76929171003416	4.81841062275068	2.63159739811102	4.73560894395204	3.79986756005518	3.95517491755951	2.27175026197577	2.27453930845495	3.33283681778087
BCAP31	2.91835418182946	6.08499775548697	4.89452480197072	6.22306575830343	4.34739158436002	4.35099056317609	4.82059756197807	3.974860328128	5.54893244322558
BCAR1	1.73565021743586	2.20763456501922	1.21832476840384	2.91776720725978	1.379607120932	2.04763542620918	0.62019933017483	1.00670421210783	2.24849849613504
BCAR3	0.486075112800335	0.627591076569168	1.03005065527422	1.13174026607166	1.20388146970012	1.40359728677113	0.612399242836464	0.448447297270751	1.47896209674743
BCAS2	2.77190009114935	6.07427415763056	3.29931776546407	3.57764344432897	2.84435234980078	3.4437160272961	4.76952285426021	4.00829401143171	3.44567916572268
BCAS3	0.727790811524066	1.13902782065938	0.804809219881254	0.963586032929669	0.817301187445112	1.16459868623437	1.10983120868296	0.376103559235941	1.14626385037858
BCAS4	0.427476279124715	2.09059603050204	0.318905612885489	0.282419388398866	0.390025855825799	0.493090054766665	0.717566954382942	0.189757742188298	0.361231865392753
BCAT1	0.915510383100342	1.24260451652592	2.81429623936537	3.25223638424743	2.47343810538478	2.16861700786782	0.914047540767432	1.25117841003896	2.41391856454832
BCAT2	2.86874519421008	5.56559031330229	1.598976600107	2.2765576390744	1.89929323612273	1.66481964748533	1.35029649827742	1.02730407941413	2.00931645972546
BCCIP	2.82732832350261	5.67782462565486	2.20086892012922	3.20709337414006	3.00592896603895	2.74780971988743	3.58890224623152	2.97954310902401	2.70291705684164
BCDIN3D	1.97820598760532	0.857071848948586	1.87683055205072	1.61895626699956	1.65824383257731	1.05506805834229	2.34992049691708	2.02406037903	1.39918695580699
BCHE	1.00792724959143	2.1585063560306	0.709760643023071	1.72668547838814	3.57533808497312	0.846122086374332	0.82927129786325	0.572962891669645	6.23585766342378
BCKDHA	3.25627427657336	6.12538263875077	3.01628283054767	3.27677518331879	2.61601482598064	1.90141119179161	2.41213195070287	2.41738146076592	2.90177074943035
BCKDHB	1.15879570642676	2.38022148761336	0.893600489835997	1.41671286065109	1.27152748685694	1.05685105520862	0.905785023744735	0.863257203144344	0.923045965772514
BCKDK	2.77511319324391	5.48987008238779	2.71560546024349	3.4790470742605	2.74134723248824	3.00687040156715	1.85269766964533	2.8998267803126	2.06325373842176
BCL10	0.800469917865376	1.84408428710348	1.9162629723435	1.63253696559872	1.57852584610426	1.92781352239469	1.16611741103413	1.9943871792115	0.911020397663253
BCL11A	2.07719411307053	3.99457101603642	2.49084988039578	0.85675011802091	1.17294648147608	0.798318367472547	1.15655834385814	2.42344329298782	0.90141259572203
BCL11B	0.383187030679856	0.183357008740756	0.328763572221016	0.109727359345345	0.260121739860855	0.246978365499666	2.43243041560008	0.271103569527877	0.0936176393702516
BCL2	0.220886406883252	0.237616406922885	0.891409597701702	0.297057104661832	0.782971170332439	0.919379676561441	0.751171038264899	0.501087151031133	0
BCL2A1	0.340998022967171	0.571221822135919	3.06011525226	0.449763795985056	0.691222982752506	3.22681947859605	1.79894114654341	1.28844345090708	0.146114602897248
BCL2L1	1.00567947956434	2.03675837775217	1.33236179460035	1.61572082072671	1.44038389850983	1.51246396341296	0.784428823688381	0.907850183036022	0.937932435684041
BCL2L11	0.856813354653365	1.7010392931301	2.37257073675912	0.908154815256598	0.626753449354235	1.93023496285164	2.79564447193299	1.0139346250258	1.36150160519343
BCL2L12	1.37719700254647	3.46467439960879	1.42776565845042	1.92182308273502	1.44173351062061	1.35996360954162	1.5729314012338	1.15957773103599	0.455160135116738
BCL2L13	1.47376746087712	2.83247580231816	1.50401463282289	1.31967976753066	0.966835451625243	1.26980209552647	1.38196650964871	1.37173643272923	1.29837804526478
BCL2L2	0.545167302913661	0.471709024757158	0.654466254791518	0.648787240285049	0.781545112292979	0.518854413953835	0.351152562826038	0.264490877204541	0.411669276854749
BCL3	0.417208353381483	0.459098034359296	1.9405364561007	0.664694166534806	0.634194856574627	1.3999341662051	1.38040386149176	1.7474072389622	2.1071384888193
BCL6	0.459306388244125	1.21232047873729	1.4326289402712	0.266978891906982	0.531427050401011	1.27925942126804	0.984546466779862	0	1.06239557088892
BCL6B	0.335076530097971	0.0811135321499814	0.453528768750944	2.44018537718246	0.197582807042714	0.834320695135962	0.426960480803552	0.649606218405943	0.553894503898642
BCL7A	0.88817620480668	2.29230934912897	1.13135401793637	0.912826175819668	1.26262470064296	0.897721385497186	1.17475784872885	0.807670168664526	0.8984820403133
BCL7B	1.07443536215536	2.51909391014884	1.63338609769072	1.73908479456451	0.935755560115193	1.28424395011241	1.24842374058191	1.45521933503694	0.615111070569521
BCL7C	1.18238840776586	1.47176586240433	1.17575296152969	1.46827894371284	1.43459977015777	1.48549825739868	0.967617191532563	1.33949238916371	0.66643790887788
BCL9	0.638464656230668	0.90817619220027	0.431453912865704	0.671314860594236	0.605900159133274	1.28806253712444	0.23041618273518	1.56646083740448	0.437216375635778
BCL9L	0.590488792084142	0.652670790910648	0.434839659038592	0.466562887165748	0.531699560635613	0.905944428299951	1.19110758327643	0.694867647159703	0.17807942633407
BCLAF1	3.49796730926903	5.59379057486074	4.33121373939659	5.18011425167953	5.08031832931459	5.53077632474357	5.04465785517456	4.98534612346637	3.45448359077611
BCO2	1.27052890717673	2.61135517224133	0.603086244400135	0.548913316992396	0.547416913671068	0.475104279564367	0.30464205668788	0.315191268499568	3.97219501603551
BCOR	1.32091215341628	1.67781614150224	1.74475987518982	1.33292313503529	1.33539333366531	1.32173286421326	1.86350539290978	1.78708981279062	1.0470267659057
BCORL1	0.455569412161532	0.497041944516461	0.404187724777526	0.670502968751686	0.549275266302194	0.541690626363094	0.20672651157803	0.512808957897644	0.19540269797655
BCR	0.452427398429318	0.665066729522454	0.782760271486571	1.26922254004605	0.524535167336748	0.897805787337546	0.749610265013654	0.612353054619885	2.56613822474096
BCS1L	1.56375114702987	4.24648015248331	1.11142741392582	2.21603094739151	1.82160267518563	2.31577841335685	1.42556762871873	1.29004870445348	1.95947178517673
