gene	alpha	endothelial	delta	beta	duct	acinar	pp	mesenchymal
BRI3	4.97860520966773	8.28188982523702	6.57278667805248	7.32407047606366	7.21396733669385	7.26932355653565	4.97613648083254	7.20849384254749
BRIP1	3.31096326605641	1.43864041400893	3.28865544913273	2.76340568532392	3.11717947260589	3.40937211753011	4.68280047123502	2.99973308900762
BRIX1	3.17900078889058	3.92926781177358	3.00420690764414	3.28885345846944	3.21999981486233	2.95022305134321	2.29422456798045	4.37824015844106
BRK1	7.74353888857939	8.44145110509417	7.5757353900528	7.48095387286682	7.95894958115617	7.37379317736044	6.6828868603933	8.17487200105029
BRMS1L	1.22428039950336	0.299535005838686	1.09619117271049	1.47276065291378	1.34827128360056	1.12816491370675	1.00028898552311	1.91903711047945
BRMS1	1.61339873223059	2.06091443816473	1.8292873950462	1.84405206536058	2.09172078767778	2.28530809295504	1.12704219602684	3.16208142266637
BROX	0.958442290733841	0.841775938693478	0.9633904767478	1.19134098830511	1.63325376204522	1.23412702933108	0.324923220566379	1.78704023616869
BRPF1	1.40896417579353	1.43748876778396	1.57741524165567	1.88312531420214	1.85882049107195	1.56550228669985	2.01758925181683	3.10500767458001
BRPF3	3.29194503680368	3.01876070640137	3.24628124213457	2.72383140649721	2.83497371743584	3.57530060246229	2.25679081439306	4.03510995214377
BRSK1	0.779677270943475	0.270005815012191	0.785873509572207	0.924392542288476	0.243814828845494	0.0656976232244063	0.705113586482248	0.114191547676191
BRSK2	0.459064046923507	0	0.317406299129679	0.404197090127238	0	0.539142245891482	0.69229187870088	0
BRWD1	5.30586688766777	6.65026204209361	5.60302022746013	5.98462454083893	6.28611991331528	5.80353060331156	5.26904040377093	6.7065234601227
BRWD3	2.18907536950119	2.68914841523655	2.4172699702459	2.35282371151476	3.37442611041102	3.27390298077014	1.77489468333926	3.31986956815255
BSDC1	2.9444083547383	4.17687872308445	2.75912634022986	3.47767052965396	4.72385211868002	4.95875071683656	3.22290814742102	4.3969508769005
BSG	3.26184640056586	2.8701471460611	2.41410528620238	2.20394334894885	2.97776852900336	3.26925388923709	2.36439098045883	3.56160152318045
BSN-AS2	0.624744366825554	0.297160125885676	0.38930327815783	0.651197458795394	0.453606420603276	0.57670851623072	0.572350082815965	0.40447233443661
BSN	3.28855373673411	0.320920317768804	2.95279901305185	3.72678908717386	0.351271274763939	0.563469177038142	1.51727928635045	0.708042578353828
BSPRY	2.29149934563378	0.295278804546006	2.35199303240623	2.81622419406624	3.57281779102362	4.66754132100685	1.75259608498635	0
BTAF1	4.26964920598619	3.20506764658984	3.52138514344282	4.07250686257135	3.96419274217477	3.77640609314694	3.04060892604056	5.05138830152753
BTBD10	2.74314892866557	4.37419209471499	3.03821218472686	3.68474014264384	4.32876092722855	3.37174050566588	2.03645316961177	3.98443299875538
BTBD11	3.63553410902175	0	0.577447834596219	0.488562408027724	0.247865488259601	0.245452509258853	0.318828455992677	0.346816723555783
BTBD1	3.53512116972457	2.93274901891207	3.11253524012093	4.58959430554479	4.19336081733331	3.46801078356505	2.6934889097719	4.69123582445252
BTBD2	2.80450307337112	1.40632210909545	2.57506537663386	2.44258911556916	3.34457396860753	3.04525373310234	2.91319959806577	3.91721882778099
BTBD3	5.15855074437257	6.42471649281582	5.13491284384013	6.39873971460868	3.39600685712914	2.11114491805398	2.3712092355231	2.71763669940437
BTBD6	3.71792026203681	3.72838937099845	4.02717642091959	3.81581227331583	3.46797177155254	0.675514898464659	2.84052951911818	4.92667682576079
BTBD7	3.0615919877307	4.75607749119319	3.34388869403889	4.13396000973708	5.46487378352231	4.52972719076606	3.6289731742154	5.4445029549344
BTBD9	1.46436072405817	0.959704068393063	1.83650233126693	1.61098212717596	2.22300274449579	2.04641920654197	0.986564293183382	1.04595560529075
BTD	3.08001532591377	2.61931792852792	2.39598721928116	1.87820521506336	3.05351603965107	3.75440663658372	1.8370810141167	1.52971676907292
BTF3L4	4.85767656022765	4.98683607230761	5.08601927656729	5.87068743315695	5.29728251958903	5.74733706779106	4.47024553231958	6.08597996391309
BTF3	7.14204773339079	8.09954957412872	7.10628960655428	7.87071049216669	8.158582616515	8.6769649582367	6.65540254279688	8.87868030051622
BTG1	6.79114659516992	7.12780709551705	5.61920253997193	6.50120960055904	8.13026583043933	8.19852746991282	6.35631617466109	6.8730313617951
BTG2	7.59881346392358	1.47010445059513	6.88195489232106	4.3241496915119	6.0711016897697	7.72450278692601	8.77237117743646	1.45134009639167
BTG3	5.70254640850072	3.17589078821609	7.71984246775734	7.91723280508269	4.88017127915142	4.65755294756093	6.08648599010952	6.27710865918969
BTN2A1	2.00019106671347	2.953626898078	2.05387175673328	2.68809663669593	3.20414361149628	2.38929291511628	1.34522717826297	3.25397178749659
BTN2A2	0.166956159727437	1.05691469380516	0.475107448615223	0.409953951420051	1.09411286064436	0.798391902648295	0.261972998929498	0.611704344812672
BTN3A1	0.245528866926531	0.797613112387222	0.789294634780598	0.418547463121074	1.44831615791951	1.64803735118083	0.37466428923241	1.27634207389391
BTN3A2	0.43654355061663	2.4361698980364	0.929823535851627	0.520019902423648	2.08198023556248	2.88222246061198	0.658238070369994	3.16824150995082
BTN3A3	0.11377561509674	0.511907357864557	0.299266161683468	0.0738633457483843	0.811008709706933	1.07052385222707	0.332797797690143	1.65356741928874
BTRC	2.40245787810341	2.04928456354604	2.64238450944457	2.7902675490528	3.04358071193869	2.3056832943695	2.09197182808918	2.92648090601589
BUB3	4.48753968645398	7.0875868093008	5.98602510642057	5.41700000534345	5.97584131114553	5.49886280443397	4.26537400679639	6.86445944368482
BUD13	1.00859222789885	1.75925900921854	0.702268949545875	1.31431987208083	1.03035441349921	1.0941137062042	0.736612747499387	1.44369566686601
BUD31	0.28807281151582	0.252533472601053	0.269655102708239	0.294680268561214	0.172973972544471	0.400155776909619	0.262795856850106	0.499410166109285
BVES	1.71788313386091	2.37926994979253	0.135162569830065	0.254403330903718	0.41460457883471	0.535999731334509	0.262699051839289	2.11222325634544
