gene	Astro	Endo	Ex1	Ex2	Ex3e	Ex4	Ex5b	Ex6a	Ex6b	Ex8	Ex9	In1a	In1b	In1c	In3	In4a	In4b	In6a	In6b	In7	In8	Microglia	Oligo	OPC	Per
ADAMTS8	0.10516186647774	0.622863726764277	1.59292054163571	1.59511011925701	0.597303141267232	0.849815118425518	0.982469743917729	0.654718164203168	0.307020389121888	1.12874954103807	0.426559709541029	0.179700419073528	0.190008798986251	0.130296796746955	0.22117177541896	0.0984582021438852	0.0802372598917269	0.318391560599285	0.243295744338301	0.0886980034147871	0.16510578086262	0.431973361187446	0.206243651710399	0.255470788603542	0
ADAMTS9-AS2	0.555278664316574	3.7860468462664	2.31201645436348	2.5660077660945	0.692746249952499	0.477815475019149	0.472966177765524	2.54868003603968	0.298030885173828	0.411605764097475	0.464474553365744	0.975948114631959	3.46652303627643	1.19673810529389	1.16518506352488	2.54643876696587	4.13777357235451	1.49298816651613	4.07230273776239	2.64014222298568	2.62710138727511	0.467708056607629	0.210864291819641	0.84728806452412	1.95748473542423
ADAMTSL1	0.27232713598288	0.354007731820052	1.62936397322298	2.53338258085524	0.897706371733619	1.32205044247283	1.80630592587888	4.37941342023151	4.92066948915464	1.33959397055858	0.341565386492641	0.362015395806753	0.970118768826599	0.440326658413823	0.784050378590534	0.323915717614852	0.496263107984424	0.392403220254141	0.719969648089124	1.87392985768068	0.628586752308452	0.3930565806781	0.1619702720548	0.397518578508012	0
ADAMTSL3	0.58088424506262	0.595840782034971	1.05513374846529	1.10818242214945	0.797447084210823	0.626798839646911	1.14921939819675	2.79856860926336	1.48751454689746	1.24214773294474	0.0558296570602553	0.965952500344473	0.689635872422944	1.19116898952899	0.681840066051601	1.51355443631407	3.22353357371452	0.272592927363754	0.507723714623128	0.708604809959733	2.45819472809833	0.490640529809556	0.68782737677912	0.45985542679559	0
ADAMTSL4-AS1	0.401174557800232	0.453176175698255	0.738530546530814	0.815322521560343	0.328223792851695	0.41621507397844	0.6163880885584	0.262282678630343	0.570729936203201	0.506512914524897	0.0933825396343622	0.172352216429785	0.272536714214448	0.208740579190075	0.271979686304022	0.344048338925015	0.297225473619167	0.0909070060899802	0.161020155042625	0.162858288511188	0.201010098549333	0.2765515535865	0.0346457976129438	0.222995323269884	0
ADAP1	0.1851863551625	0.350952021283101	0.725193237978273	0.821007985148821	1.27942918151339	0.640716234066999	0.884429270548693	0.873906063444379	0.579574009350309	1.00595888056742	1.60722970630366	0.903539438370951	0.768022602546253	0.632166425563517	0.5454768220437	0.588086715059045	0.693723511406534	0.496509240357311	0.571648337794576	0.551755262889477	0.529112447723205	0.412735601534074	0.522490206206238	0.178012163752076	0
ADAR	1.33155077417117	2.88768420139216	2.58038094099505	3.07265214877999	3.08130547374737	2.34486471535715	2.77346296345445	2.56303171946812	2.22881093248083	2.40593821441208	3.32751480976047	2.16670990025375	1.95421925928368	2.75122906810482	2.11084460339604	2.16206762513493	2.4207075979748	2.30005857484245	2.74686021383951	1.96517956279781	2.11849162573172	1.23806292157949	0.840628974372763	1.5031227655199	1.1241329446653
ADARB1	0.402431015576651	1.27922485821772	1.91666747416623	2.03996866093253	1.38703007505036	1.1533400084885	1.70212037452765	1.44556768373128	1.1253703959463	1.50109593134574	1.67429237068136	1.46821186020062	1.26622365374695	0.941017818735979	1.34690369871507	0.891239236891649	1.08929365815559	2.33135528174889	2.89900002339475	1.14749292880857	1.28054247176638	0.978422175902079	0.256048262094138	0.554948754207433	0.945603955639858
ADARB2	1.03693930518432	1.79572470033927	0.910099243507299	1.16110677033512	1.04457509711232	0.789786198599752	0.793503056413227	0.920793792812075	0.997887982489443	0.988035451301452	0.57510921646946	12.3411271820501	11.8722123684273	11.2870556840755	10.9521626054566	11.0556366882721	10.7311040861229	1.10750929052159	0.729208352103023	0.506788246661486	0.718453462503135	1.52997166337384	2.35886148603752	6.65967450155436	3.46175771163409
ADCK1	0.273866405457336	0.194109619490243	0.631022070195901	0.893481927616294	0.50757562183745	0.446719374922279	0.773001485816932	0.446698896998666	0.605805218443914	0.644284607926112	0.392942228573474	0.790462263837293	0.744666590347739	0.405973297915992	0.390910014470488	0.343597035211217	0.665327606088871	0.395914219423181	0.505806319612985	0.477201704807572	0.386742089550529	0.387899349422797	0.33838483575669	0.369994183658436	0
ADCK5	0.233988513008605	0.261237648592104	0.860012749767103	0.964812927282191	0.652722731409756	0.560540248265774	0.962656711933883	0.958675575536222	0.605797750970397	0.957819338374235	0.320429466630929	0.996374381229301	0.802528496237526	0.527078540473484	0.521388030933927	0.550978072428692	0.772174882048139	0.376415221368088	0.56146714168872	0.446934385634695	0.508427852064881	0.37333213800987	0.0640315866922079	0.274021055854618	0
ADCY1	0.639997762736374	1.41725772457327	4.56974251869849	4.90341935611304	4.57210832908001	2.45068200623298	4.07709108576172	1.89195407750917	5.16048855923774	3.89662411969891	4.35558846342444	2.03359185173515	1.45964919352359	1.59900288112795	1.59925323046061	2.86781596975644	2.9467987036675	4.46095180785215	4.85676082271466	1.92452116076797	1.80094855447464	1.25295600384512	0.599858144363249	1.71893538946328	0.490070370913443
ADCY2	6.21827081749071	1.61973096160928	5.96224824320837	6.25254861548146	4.0709655311341	6.06135921708346	5.67114522653759	7.8348542439172	6.14310282661329	7.31648001361201	1.9572943939577	5.81649100732	6.61823403448641	4.3571169501122	5.92632243588923	3.84093436494138	5.21787260533716	5.51066391771645	5.55580030478326	7.48336422502428	6.3953160158316	2.11310032222611	0.763410023073478	2.63223930579762	0.786915826851575
ADCY3	0.633522719394795	1.2139283466168	1.86350213990359	1.84732714849414	1.23646916560783	1.26513129063508	1.81452309468427	1.33377407431282	1.41660706892519	1.71148215659775	0.945623082100697	1.3133968732708	1.90550800405051	1.54246674400287	1.89468506693108	1.18356221237597	1.37920769830737	0.972389381764941	0.980070050943846	0.992894061297183	1.09598679846454	0.614828960338653	0.456001624266405	0.624068533544125	0.238018721777918
ADCY5	0.319153284429947	0.989047577417527	0.978158563649942	1.29901591511018	0.824765080953775	0.816962116658721	1.40856833464888	0.328053827163637	1.51073619359029	1.71483445618584	0.895055158673216	1.13710980900866	1.29210229036531	1.07459162986966	1.00950109075284	0.91243475171321	1.18354782934589	0.837458353235266	1.30127020339682	1.51452519409537	0.910152514302409	0.578541296758637	0.82588466820504	0.599538334272571	0.493250518597872
ADCY6	0.459685702205368	0.966126162599778	0.948560072838699	0.937258673305681	0.780871070763427	0.546924050121231	0.819072522085529	0.992142135907913	1.05507156426588	0.829371710223466	0.484162867891432	0.716528764597324	0.540672536296722	0.346985944112095	0.603817039703855	0.716787689954303	0.780460302351818	0.472180129341837	0.721782019519075	0.913135430606652	0.728239987072321	0.34259604162099	0.141386979055829	0.433844214805598	0.475219661702405
ADCY8	1.74431434885554	0.277741207183637	0.633379523468401	2.18837580578256	1.02852965224999	0.36754374870331	0.547262303944779	0.293761603532536	1.24531834072557	0.358046055278444	0.517702017255508	2.29269503312666	1.79985131085413	1.06057921982166	1.53379591678476	2.73071417670868	1.3995358472915	4.81794760613331	3.47834415419884	1.70789350407291	3.45922730628053	0.456632493688052	0.173168050616346	1.58690182698839	0.45303060530031
ADCY9	0.977515672930972	1.63979073888939	2.98952780568672	3.09870865646282	1.4007892651596	1.83153692112706	2.91399555540266	2.3078293519232	2.33569696674047	3.32544033779028	0.660607079132642	1.15673884177056	1.51518910141063	1.2074817462533	1.59578769216043	1.16332632458803	2.28728106160996	1.79337857435001	1.87414199518223	1.00691832521645	1.118943690943	1.0383733877935	0.424831808635472	1.0287990183071	0.244249552742127
ADCYAP1R1	1.12117647667128	0.480274877345977	0.48610524405442	0.680275715645187	0.939735114681181	0.39031719137218	0.623935267456664	0.266653683118124	0.929480876323701	0.158070511217947	0.947521167051232	2.12411972267932	1.65147762299894	1.1902853878162	1.60375196960254	1.72256812466842	1.76445169739477	1.97402019690753	2.19878485562561	1.99524174739184	1.69236747916629	0.155019124097863	0.106557718264753	0.366613154816768	0.261714701550631
ADD1	2.71084309562391	3.74996083071645	3.02450030843308	3.31903675877739	3.32094706184738	2.43123918828625	3.31922302120325	2.83496368623803	2.57379171768331	3.54478840129156	3.64302703148153	2.0708012452559	2.1722878054825	2.09959915280086	2.13319252461608	2.26567833025515	2.3923101216516	2.56740912713861	2.66002229721593	2.25726619468069	2.20702557140605	1.89593132616033	1.83269658467677	1.61021362482867	1.88607850606707
ADD2	0.344850542645899	0.763807790692289	3.37473703382808	4.00685605651477	3.62169756896465	2.94057813326716	4.3212072079185	2.96626445540614	3.06249173938847	3.90331000012419	3.13414709923091	2.83377494433628	2.11643733928726	1.52748530014674	2.13826130539623	2.36776337569996	2.61190332614692	2.34671666236086	2.43743416320361	2.47250426759879	1.95672531432141	1.19605818955084	0.372435341862384	0.919229292860064	0.255406161001966
ADD3	5.508896412958	2.25975411433541	2.16380221368601	3.07232936493354	1.69372474888784	1.43402738971965	2.58749828335051	2.83407745750815	3.25440720916274	3.71925319576294	1.029044812261	3.06631656710138	2.3153819766783	1.77259949803489	2.25132355516597	1.40030966575553	4.09203658502654	2.30006066868836	3.32458610637577	2.80810245716405	2.6108577080164	1.53081030928611	2.10935596481806	2.8683271882903	1.48138453057866
ADD3-AS1	1.69547279699835	0.254946019535047	0.400841973486335	0.496733326547697	0.236633295599819	0.130195259484775	0.552173795331203	0.401935220769996	1.10894174960354	1.11325782601906	0.339982138963851	1.29357805776287	0.323330346843595	0.14608054692722	0.257232393220324	0.202387790456479	0.482359693775106	0.35355352060275	0.237348928679188	0.198913221842707	0.235554377874671	0.303940891563647	0.0659726131466817	0.661763085731277	0
ADGRA1	0.175753241687667	0.402812473195064	0.931658057608803	1.41810347973584	1.42302760707554	1.44790700637581	1.72087898823924	1.0515662638396	1.31936008477291	0.66440051102802	1.31216596183055	0.172485523379896	1.16531368301113	1.1715192763674	1.25100779233711	0.673889600851135	0.562608627229642	2.71875201953257	1.32802417338223	1.18116436353702	0.909461423375563	0.500525975567905	0.106076925144379	0.708480483246542	0
ADGRA3	2.60360608379558	0.45450292635176	0.322396653779504	0.394318963173307	0.367513963704461	0.230547553788974	0.367343732097954	0.217536447060519	0.309900310469734	0.432103777119022	0.21736096944907	0.297345508292102	0.305550609897915	0.205149948909427	0.402659894651323	0.376055082456469	0.723626439557657	1.43022297404915	0.441917885083875	0.541925444291001	0.255645401892227	0.58336372034931	0.0643783790157304	0.723734092622871	0.245682878447392
ADGRB1	1.12333160854833	0.614727300259302	2.36923003466239	1.88737048081912	2.17663885929833	1.54839474731203	2.18593658511576	1.23849717536711	1.67792389064837	1.6453619170387	1.8066477614808	1.16077180579449	1.8635585734782	0.879672317403831	0.949293668333991	3.38820184521291	0.927117476077562	1.44147098001048	1.46141900826574	1.55688778705797	1.24209586847189	0.664158722410549	0.231486275305746	1.57691342335857	0
ADGRB2	0.490104241536868	0.76783430776645	2.67098775454165	2.18026283088875	2.62375875657829	1.96140317326175	2.59707195450309	1.07218080050008	1.87367151567861	2.58696645970113	2.70141140404016	1.11138438265518	1.32329061302361	0.402370163500311	0.62915398613953	0.69410214036342	0.79373819912158	0.551103780115744	0.788165468480804	1.45714149085518	0.839760311565402	0.902821313067385	0.40934673651008	0.863603791797933	0
ADGRB3	10.3070782923905	4.45445165804466	11.1561147594168	11.8228489776787	8.59457469010126	11.3568761328407	11.3141281744111	10.5192943110766	11.0578263565187	11.5546834321725	3.88257817032188	9.80956295494248	9.82270018179385	10.1520747848236	10.3945594089471	9.57493172632948	9.73767339349295	11.7261396995323	10.8811922973118	9.46510447132197	10.3020025472069	8.17010129741678	7.04538667730886	9.63360462128428	6.81409286995524
ADGRF5	0.0700095333415782	5.48003589403211	1.01699895279457	1.50543250928889	0.586125904501282	0.390091909788721	0.845589648061039	0.26298102874696	0.471112808627905	0.361581640559917	0.690365685736072	0.346875017830903	0.259596460708056	0.176416132441522	0.287680157039808	0.198340290639914	0.351512908381901	0.131161301474412	0.196709273516493	0.192352835857554	0.124698141794388	0.22614525792816	0.0607430948328368	0.152812622868318	1.7553247586073
ADGRG1	2.17960889521395	0.849589519214067	0.393759171984769	0.521280652432067	0.55098933620138	0.499465194077967	0.263255495703818	0.272688026872521	0.25695894299133	0.266017101515032	0.964921601606177	0.727360031556019	0.531324823735725	0.905812217359662	0.757249384761616	0.212764617690612	0.21596344822648	0.209576036526418	0.145656279967556	0.26998345984026	0.19542612567331	1.17635873108045	0.109536933667308	2.22226642916866	0.198858876780493
ADGRG2	0.578272114911045	0.52822751978427	0.725392404809761	0.933146853511617	0.211738314831158	0.325222375233552	0.690101669570356	0.356297611394332	0.500200884981685	1.00922639223011	0.110223357380316	0.772830863971417	0.813410899717495	0.604001807619803	0.87340907130914	0.20264365319142	0.515121550288943	0.396810489191318	0.642817170526715	0.556015557765536	0.233950453889495	0.533845117553035	0.222387275349619	0.571138708898102	0
ADGRL1	1.00446686897813	1.20747841648475	3.0250964023455	3.08185706154637	2.87715945769488	2.11193787160944	3.13180633404346	2.78443821229074	2.73819060195904	2.58224109984831	4.43182507131058	1.73584536071355	2.58472010891001	1.84727177677965	2.48420121949178	2.15441163141858	2.18902844073072	2.4760936637064	2.02520918883159	2.3394758156317	1.80499941171674	1.21060020228465	0.650213955642202	1.35070595821268	0.474118837779409
ADGRL2	0.766874941006495	3.54309637653438	7.52794373405367	7.69187082426988	4.39774373871325	7.70523542108561	7.16877715079215	2.93569527484943	3.47683053672427	8.05237391801898	1.8184129233644	3.08203021757155	2.41159998456153	2.97072793292963	2.99105389707308	4.42157655671018	6.52850772644377	5.07662023069731	5.11254968327741	7.37362744888962	6.71661327274183	2.25256693959536	0.860414587843417	1.33784123857662	1.25778408829574
ADGRL3	8.07869086199089	5.16868651273913	8.71722385117797	8.86038261803622	5.81197654502578	7.28034763543391	9.3500480695997	8.09369834951563	7.84812001495565	8.03567370287919	3.21915356082656	6.71549794669691	7.36842137003291	6.47969504321454	7.03714187191676	6.33357250740815	6.25930108454642	7.32654289329578	8.3549029357928	8.30495718584707	8.16427758624369	4.65803022865646	3.48044502215953	9.24324688824638	3.9440661960364
ADGRV1	10.257225912269	0.866169229754655	1.61124092621901	2.57830883790812	1.62725681998621	1.13706127191507	1.7378176202349	1.15893649218697	1.29214038899892	2.22527722937167	1.04306227501959	1.1523606939623	0.757060187126163	0.947073329466185	0.849223977032305	0.688436370385685	0.792453703644056	0.552900042311767	0.873186975562645	0.653809180768985	0.638486620663578	1.65275665402409	0.488854589575975	0.553416562964621	1.22209738814866
ADH5	0.54344461591013	1.11196514734434	0.807903373392422	1.10787204085279	0.887713361997536	0.639140970233684	0.880311223462845	1.39325823889266	0.597658276316136	0.996103215487702	0.911150432104212	1.07827363270302	0.785992874733855	0.432308074521501	0.586844681027716	0.831779645815433	1.07954333599962	0.251517594993583	0.493924942822296	0.646452570577722	0.518036053217497	0.402098621347764	0.193456673839426	0.559160680489391	0.952443143763591
ADHFE1	1.73521049853441	0.318739553066285	0.385422991012429	0.674399203468822	0.214094100331107	0.384559984348647	0.435398843177114	0.517018001256496	0.333916152102555	0.420811997920973	0.274736525566551	0.579737990884892	0.354642774933777	0.457104235572024	0.260922834214656	0.136159063847556	0.260533215754958	0.46146821212025	0.625596064478993	0.221162859022074	0.267061967925318	0.341604556652162	0.297271782369122	0.565856298549798	0
ADI1	1.04596863349029	1.27851636913988	0.543092872303591	0.768076636500549	1.0202163012635	0.530042215193724	0.755030927961879	0.447633465897964	0.729865498690001	0.522412413547565	0.484982826362828	0.701452223925896	0.683101121910586	0.286757617017343	0.532580565764366	0.43757732218771	0.727500005628154	0.696976567235884	1.04042385215215	0.485050733452271	0.982037211915917	0.492319131426207	0.484308668704594	0.486103273499861	0.249211097623411
ADIPOR1	0.331699699151085	1.00390522976249	0.854465508181101	1.07598146675514	1.20404291575706	0.726436922433645	1.04382401937465	0.833506071042957	0.742534571139719	0.866771698678369	1.31237809243092	0.82932175492827	0.579203331364083	0.672231417103706	0.723298629780842	0.473591888702611	0.800970685888223	0.513682681295607	0.780872447612637	0.676204607471051	0.566537622858389	0.340634032802845	0.330778469284212	0.353819792957598	0.724032678592932
ADIPOR2	0.935817540373186	3.46215541963888	1.00279448276005	1.82530849560934	0.907620819176577	0.766225188434728	1.41750787159632	1.04487806159914	1.13304604514972	1.09552290288095	0.668774839734323	1.39346820043666	1.20029225105015	0.905872129174746	0.952227920362746	0.680793730680845	0.902627845296637	0.92911820080199	0.992458787499175	0.563608186723381	0.919151134154244	1.31413681488172	2.46269719497535	0.790629849111242	0.476409857698843
ADIRF	0.653890315662702	8.39386953304495	0.395529127803058	0.345235877616735	0.248727647854031	0.267894824555229	0.363630300158179	0.222690868101647	0.250888938887124	0.137728713325738	0.776446571079466	0.459764278025922	0.281758643898398	0.252166327089425	0.416487027078425	0.195932758684771	0.267067076743555	0.306856718349966	0.297973340107243	0.540088318890485	0.181381170393938	0.228534753167293	0.111185208152872	0.26910843628654	2.00163574146612
ADK	2.47306377571958	3.72946131711461	4.20389891020791	5.47049796625946	2.93131654467763	3.53173243517906	5.01070368985293	4.34710991087098	4.79078650131873	5.22424348752274	1.05738311867962	3.82721126821766	3.55306577441647	3.18230718368951	3.92925855266737	2.92257614952757	4.49667056951902	3.85888243223785	4.72496964198556	3.57576934407804	3.88323207792635	2.81575750823656	1.52314467736476	2.44106062502177	1.3969310777823
ADNP	2.00040459144806	2.25983331817886	2.3877339627832	3.18680196378698	1.69076082075206	2.01923811412606	2.86027741273484	2.43648743896359	2.23684989922791	2.54663027188985	2.00716771212308	2.33571733622859	2.28633670202692	2.1300831817146	1.84546354728597	1.99553240035229	2.39915945891635	2.26638247909117	2.45253570631584	2.04504373280997	1.87509790302259	1.75121616010516	1.23965201076152	1.6907774497728	0.208617644860003
ADNP2	0.410701337550331	0.714990145194278	0.657811378851496	1.07458007049313	0.578863751572813	0.680017803254516	0.93910399024959	0.554751893568008	0.636726180493532	0.706475925716841	0.409819063082064	1.02412672830536	0.737033888491738	0.590945841306663	0.668104952583036	0.509625836744879	0.782172929247341	0.526460598546413	0.685125710361192	0.598274404725767	0.517051924162134	0.324806020045371	0.335661498756406	0.276927683471881	0
ADO	0.138444343358277	0.589071759797	0.614509971889016	0.694938798196935	0.843507097847613	0.450719617993532	0.542304656404184	0.369397679680475	0.397614322946901	0.714337800367949	1.22377240309231	0.334227793151807	0.234555683508468	0.372479761694448	0.529235189745406	0.30252884698361	0.425571338936561	0.193432270292366	0.395997958068553	0.550653288908838	0.294415010114156	0.223686901427021	0.193313531830536	0.26887265123186	0.198858876780493
ADORA1	0.549586630661358	0.377096685023832	0.874636562907019	1.21908717888214	1.49536610715698	1.26590630843308	1.60871878925834	1.78630742881458	1.30080962311856	1.18176171120006	1.59654437074458	0.397072935548091	0.575732944318334	0.318942216504314	0.437148742869757	0.259270019466338	0.386947673139267	0.118584763226811	0.367418394757135	0.281924697620394	0.194699773460991	0.410820733498592	0.713189152811764	0.866449844097143	0
ADPGK	0.434161780764683	0.517163093392661	0.612826981216563	0.872372355504594	0.655538466456003	0.485529332392592	0.776247660144014	0.749898487402874	0.476923746972862	0.608531200107645	0.651823313801298	0.46476538882518	0.577200689445989	0.441292459366039	0.536622717334636	0.576657017299631	0.45861416673979	0.716773895633152	0.685169127498616	0.70839171072586	0.526149472795326	0.806613598025363	0.346599911967742	0.422523033289347	0
ADPRHL2	0.24575657857505	0.466710467732792	0.499857750362811	0.606228814764492	0.47675284428719	0.436418529897802	0.60282736373759	0.737873937499444	0.423595051144837	0.520665053303081	0.362680098376292	0.228400142416613	0.449008817177537	0.390435495335923	0.421321738792824	0.519784846841688	0.446730255708684	0.506880924092244	0.538974518446035	0.375988225178189	0.391477874439642	0.268753384643757	0.330733798434031	0.398449561437842	0.229865875143464
ADRA1A	1.65217032385861	0.257141646583375	0.394260035776009	0.389318610567026	0.701531351231978	0.135979042262443	0.516642439355905	0.659155378130426	0.365081553949042	0.135167768673611	0.188099828984593	3.14620217692972	4.31054941663685	1.26956634718027	2.95072389716137	4.62079614452707	2.08357580610908	0.50238079207638	1.39467358407182	2.50875318209315	0.653367085774176	0.235592273771711	0.0784915227430184	1.25793031731498	0.252075761431963
ADRA1B	0.204534801544812	0.176226391400954	0.827795040105432	0.954997082470309	0.391253534799293	0.33478138292191	0.771812082379515	0.0505357986341653	0.894976365463405	1.85035746965958	0.0959847984333545	0.483766064707843	1.8340564357455	1.21826591925957	1.34637459228001	0.168857738193343	0.275883196553616	0.163137096526294	0.138491198165156	0.340066681800035	0.115010029300023	0.343618263255435	0.0627607534582336	0.1684059420311	0
ADRB1	0.438691238019956	0.35939395725518	0.968705975180114	0.918988103808772	0.867452521823717	0.72674100626751	0.741428909182339	0.187088334623203	0.482590909789831	0.573346901342974	0.81920871242627	0.227458911402434	0.237136290377515	0.35918050450944	0.137252043571907	0.15130363844692	0.383455806899924	0.086091719790619	0.0760282341184677	0.114636284266395	0.106299544369947	0.283558297967242	0.0838300634678322	0.11874991513175	0
ADRM1	0.291472740370653	1.18787261892398	0.517595205719836	0.894049110012512	0.557944863671233	0.46573855363934	0.755212444518069	0.593292417296398	0.419999787283065	0.621393342872468	0.826815526156941	0.639333201843111	0.330831855394683	0.511756144055921	0.406603593680846	0.413995860526819	0.499645844858466	0.27729110489842	0.470509062083412	0.220321587307606	0.430107042111201	0.294793597025525	0.233852109551111	0.31009286658783	0.253262851851135
ADSS	0.176358383498695	0.320061154723238	0.557308548271281	0.890084333615262	0.363331994671203	0.567181618192511	0.899557941977599	0.653234183982999	0.762586510104637	0.763264291064556	0.158228265611321	0.380176417064249	0.509487280668603	0.29611870296263	0.30865124085423	0.372500875375588	0.458613753691245	0.309455271951933	0.650508147325774	0.386963603178059	0.364191598035127	0.354168638048506	0.753048461095477	0.329213824669807	0
AEBP2	1.03991194569403	2.41545989632355	5.32256055284476	6.30376103732105	3.53505976928892	3.99365813339525	5.82758488643476	6.08223769865739	5.37887658223282	5.37746133086976	1.98592407818299	2.8993338446624	4.00236005321888	3.85096385063081	4.22581556877971	2.92964917070065	4.53944606606784	4.1086431066709	5.40449306955172	4.2520891808461	3.96967021884813	2.53491798596639	0.962776385594578	1.65106836810691	0.93206011463882
AES	0.855728916413017	3.44781965306706	2.03540290145473	2.59586739111055	3.48400688475428	2.25738600445303	3.04095027247018	2.22482040443963	1.81524378032959	2.67362979825968	4.97472011310087	2.7494525010495	1.76132382759538	2.44142868731265	2.25891788313554	2.02183500049557	2.90574021549274	2.8148648721696	2.81021716150714	2.57608676508385	2.28578597451061	0.8105726238659	0.640077024162782	1.01294410317915	0.764272778287293
AFAP1	0.256451125992347	0.918018956252005	1.20045757147053	1.56858345259341	0.61349502692471	0.607499645600803	1.54037760506855	0.797975786546301	0.575942836985593	0.672126943620535	0.532969664810586	1.67976009904245	2.10483654204067	2.52609434775066	3.10916409648318	2.43753447380546	1.43505757924148	1.95767341963415	3.00490995306718	2.38338538753225	2.01301644043531	0.607439673456718	0.218630960656971	1.92753016830265	0.221525960765581
AFF1	2.34008363254134	3.03821086760283	1.17605760433019	2.22886027784866	1.03045863327187	1.63030017465703	1.9966573257453	3.07902639450732	1.43376290334652	2.4596044980342	0.367743195326367	0.346902762415959	0.395676847442178	0.510341432497912	0.502533719435605	0.484686884676695	0.565711185013583	1.28646503547884	1.85527713905649	0.597612941364664	0.62143446969846	1.99123582317659	0.683509907209166	1.21965631113939	0.945727650359544
AFF2	0.168880977959159	0.331843870303617	0.927723659869977	1.28083611874681	0.665115738796888	0.425134736034393	1.22542407518463	0.33768354808012	0.894638059709424	2.37476144668313	0.479267360644401	1.59742664722192	2.36977106028152	1.29874567125849	1.20273805621284	2.58410934182922	2.05090304906712	1.90970248901398	2.25940573989246	1.29555851277553	1.1675193366959	0.468967046096651	0.121918499509148	0.516510569188357	0.198858876780493
AFF3	1.2107866114753	2.43912098197618	6.40440368340863	6.67936468026494	3.96434632012565	5.94390252867232	7.40490718579277	5.77878466570845	7.38712347667472	7.24366464955465	1.56909814824226	5.01773240226579	4.37437769907392	4.14208088316257	4.25972845922429	4.61583504593813	5.08267036111167	6.49480501619598	4.47726109647952	3.72393663334625	4.27448845676048	2.27163689812427	1.01207960885215	2.60551379409617	1.88279221754348
AFF4	1.64075705877935	2.49621960731848	3.23062556557023	4.27535844222531	2.07139112570356	2.29705789230411	3.66595569328503	3.16270514829149	2.9428464956068	3.22458416327054	1.20245985480169	2.00202985803597	2.63316552368898	2.0341859874786	2.12312213487491	1.56520889078011	2.42559766716995	2.6330397158969	2.50632788683009	2.06287395177847	1.79379083378094	1.91364169707369	1.15236109763098	1.74926104298056	1.17787322354306
AFG3L1P	0.657683700543545	0.492757528141392	1.00989962184664	1.00486589052119	0.797580516541163	0.689283521304906	1.10046085186449	0.656405656113563	0.72807595543821	0.741656716039041	0.197220500173631	0.655657856193541	0.909114096249529	0.586079967917776	0.461801267714879	0.608139765221652	0.934526857389849	0.738401711636277	0.687717554091498	0.50664830464023	0.626032288138547	0.615582154362377	0.445982227540119	0.539645507725468	0
AFG3L2	0.723331861489889	0.86800166944372	1.08008858465464	1.34848344102794	1.13819358313551	0.780374958163815	1.36944721749555	1.03860547161726	1.03065312316351	1.02238669080622	1.37793650784538	1.00464454222479	0.964797809354501	0.888666168534073	0.851139399288283	1.04628859943302	1.14912797424307	1.04245254736367	1.45528938574173	0.83323647996066	0.949565805083993	0.744454967726586	0.337779260395503	0.653302618141161	0
AFMID	0.279485177582108	0.770941609030746	0.569078191213638	1.13638288512645	0.707832686568918	0.349572272493228	0.941130801503095	0.788686155344904	0.522605513151533	0.619235324648496	0.399842283112446	0.491860446962388	0.729205439086667	0.499269001497494	0.554256577149899	0.400656555008993	0.417916623421752	0.12804261490883	0.197570200550263	0.112010565169893	0.405494166906877	0.563579029202854	1.33430810598548	0.459789576877261	0
AFTPH	0.790559738626704	1.74078963479731	2.2531177935055	3.16104023617005	1.65224960924625	1.8311999314842	2.91312188010836	1.78187084735508	1.91517386654672	2.2984366497211	1.71596152029381	1.26669395911064	1.46429743064432	1.29293787854013	1.23107228684701	1.30391725253659	1.46868871858906	1.98453992203867	1.70167117821953	1.16404404028373	1.23534813819321	1.51913537703008	0.706048314169323	0.989051554264547	0.243444790687836
AGAP1	2.85208079298181	4.08064351156011	5.33751168047754	6.17574747226286	3.4472910974515	4.29865697493348	6.29172948519422	4.27192260888292	6.50133037071985	4.95526761590722	1.63843449357822	2.96531741838064	4.53338447831725	3.3392920140886	4.23473162671116	2.68059948849712	2.30736507583589	2.98453383652846	4.32846718686634	4.39044149237608	3.88420007972045	3.59356671702289	5.60136312121297	8.82186721287675	4.36095797241946
AGAP2	0.157710325770193	0.606752824427568	1.59627935379704	1.44308632934417	1.80215009415882	1.127543153531	1.68671225949377	1.03238032833649	1.48659049773995	1.58389669923733	1.75751915076485	0.507280015645705	1.21024545689015	0.872192602665561	0.751632163277544	0.964483998256276	0.909002409935319	0.844714258892671	0.669232007369518	0.834200927510729	0.64865156314481	0.343130255492266	0.157933331424104	0.478147831584408	0.222043076347446
AGAP3	0.644545776314366	1.52838404713848	2.57316838767862	2.42995815072226	2.77497649924445	2.29405534155386	2.58134416073576	1.60355743566989	2.1273560600231	2.18405471635961	2.56869358082512	1.64225884441453	1.57558298248215	1.51067163475242	1.48797685914063	1.61868527375744	1.72934491430423	1.29020146839749	1.75357754111543	2.1244619314783	1.72291088512461	1.0309054822764	0.72978431726746	0.798704921304673	0.73101099689666
